symbol,symbol_url,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check,月K_status,月K_close,月K_bband,月K_prev_high,月K_prev_low,月K_strict_check
1312.TW,https://www.tradingview.com/symbols/TWSE-1312/,突破上軌,13.50,13.29,15.80,,True,突破上軌,13.50,13.33,30.98,,True
1568.TW,https://www.tradingview.com/symbols/TWSE-1568/,突破上軌,25.75,25.10,34.21,,True,突破上軌,25.75,25.27,36.37,,True
1605.TW,https://www.tradingview.com/symbols/TWSE-1605/,突破上軌,42.95,41.71,40.50,,False,突破上軌,42.95,40.87,54.11,,True
1711.TW,https://www.tradingview.com/symbols/TWSE-1711/,突破上軌,23.05,22.76,28.97,,True,突破上軌,23.05,22.47,30.39,,True
1713.TW,https://www.tradingview.com/symbols/TWSE-1713/,突破上軌,51.50,50.24,54.50,,True,突破上軌,51.50,51.44,52.22,,True
1721.TW,https://www.tradingview.com/symbols/TWSE-1721/,突破上軌,20.60,20.11,26.55,,True,突破上軌,20.60,19.31,33.22,,True
1783.TW,https://www.tradingview.com/symbols/TWSE-1783/,突破上軌,46.60,46.37,53.96,,True,突破上軌,46.60,46.13,67.96,,True
1789.TW,https://www.tradingview.com/symbols/TWSE-1789/,突破上軌,26.25,25.31,29.57,,True,突破上軌,26.25,24.13,34.29,,True
1809.TW,https://www.tradingview.com/symbols/TWSE-1809/,突破上軌,22.75,21.69,35.34,,True,突破上軌,22.75,22.60,35.34,,True
2022.TW,https://www.tradingview.com/symbols/TWSE-2022/,突破上軌,8.93,8.86,13.31,,True,突破上軌,8.93,8.86,38.58,,True
2030.TW,https://www.tradingview.com/symbols/TWSE-2030/,突破上軌,16.45,16.09,18.86,,True,突破上軌,16.45,15.98,41.37,,True
2305.TW,https://www.tradingview.com/symbols/TWSE-2305/,突破上軌,14.85,13.84,30.50,,True,突破上軌,14.85,13.96,38.10,,True
2312.TW,https://www.tradingview.com/symbols/TWSE-2312/,突破上軌,33.70,30.81,34.16,,True,突破上軌,33.70,30.83,34.16,,True
2331.TW,https://www.tradingview.com/symbols/TWSE-2331/,突破上軌,27.25,27.19,39.63,,True,突破上軌,27.25,26.66,39.63,,True
2367.TW,https://www.tradingview.com/symbols/TWSE-2367/,突破上軌,36.65,35.26,44.58,,True,突破上軌,36.65,34.88,44.58,,True
2369.TW,https://www.tradingview.com/symbols/TWSE-2369/,突破上軌,28.15,27.84,30.31,,True,突破上軌,28.15,27.72,30.31,,True
2409.TW,https://www.tradingview.com/symbols/TWSE-2409/,突破上軌,15.70,15.44,18.60,,True,突破上軌,15.70,15.07,32.45,,True
2419.TW,https://www.tradingview.com/symbols/TWSE-2419/,突破上軌,31.35,29.91,41.60,,True,突破上軌,31.35,29.45,53.71,,True
2451.TW,https://www.tradingview.com/symbols/TWSE-2451/,突破上軌,254.00,253.49,261.00,,True,突破上軌,254.00,248.23,216.00,,False
2484.TW,https://www.tradingview.com/symbols/TWSE-2484/,突破上軌,26.45,24.94,34.44,,True,突破上軌,26.45,25.46,38.27,,True
2489.TW,https://www.tradingview.com/symbols/TWSE-2489/,突破上軌,16.40,16.30,27.29,,True,突破上軌,16.40,16.27,27.29,,True
3138.TW,https://www.tradingview.com/symbols/TWSE-3138/,突破上軌,153.00,146.72,144.98,,False,突破上軌,153.00,139.63,458.97,,True
3432.TW,https://www.tradingview.com/symbols/TWSE-3432/,突破上軌,17.50,16.63,32.20,,True,突破上軌,17.50,17.09,54.19,,True
3481.TW,https://www.tradingview.com/symbols/TWSE-3481/,突破上軌,26.60,24.90,23.60,,False,突破上軌,26.60,23.69,29.45,,True
3532.TW,https://www.tradingview.com/symbols/TWSE-3532/,突破上軌,133.50,126.84,178.55,,True,突破上軌,133.50,127.26,335.02,,True
3591.TW,https://www.tradingview.com/symbols/TWSE-3591/,突破上軌,21.20,20.56,32.04,,True,突破上軌,21.20,20.87,32.04,,True
5525.TW,https://www.tradingview.com/symbols/TWSE-5525/,跌破下軌,26.70,27.01,,21.90,True,跌破下軌,26.70,26.78,,15.05,True
6152.TW,https://www.tradingview.com/symbols/TWSE-6152/,突破上軌,14.10,13.54,20.10,,True,突破上軌,14.10,13.02,20.10,,True
6226.TW,https://www.tradingview.com/symbols/TWSE-6226/,突破上軌,9.15,8.82,12.40,,True,突破上軌,9.15,8.75,20.12,,True
6282.TW,https://www.tradingview.com/symbols/TWSE-6282/,突破上軌,54.70,52.37,50.30,,False,突破上軌,54.70,54.33,57.66,,True
6446.TW,https://www.tradingview.com/symbols/TWSE-6446/,突破上軌,587.00,570.41,715.75,,True,突破上軌,587.00,576.12,715.75,,True
6770.TW,https://www.tradingview.com/symbols/TWSE-6770/,突破上軌,56.40,54.50,50.50,,False,突破上軌,56.40,54.49,80.93,,True
9955.TW,https://www.tradingview.com/symbols/TWSE-9955/,突破上軌,34.45,33.91,42.10,,True,突破上軌,34.45,34.00,42.10,,True
3567.TWO,https://www.tradingview.com/symbols/TPEX-3567/,突破上軌,29.25,28.43,39.64,,True,突破上軌,29.25,28.81,43.72,,True
3691.TWO,https://www.tradingview.com/symbols/TPEX-3691/,突破上軌,114.50,105.53,182.00,,True,突破上軌,114.50,105.84,234.18,,True
4533.TWO,https://www.tradingview.com/symbols/TPEX-4533/,突破上軌,30.35,28.48,51.63,,True,突破上軌,30.35,29.71,51.63,,True
4556.TWO,https://www.tradingview.com/symbols/TPEX-4556/,突破上軌,31.90,29.95,46.53,,True,突破上軌,31.90,30.58,46.53,,True
4973.TWO,https://www.tradingview.com/symbols/TPEX-4973/,突破上軌,53.00,52.53,53.30,,True,突破上軌,53.00,50.98,48.16,,False
5228.TWO,https://www.tradingview.com/symbols/TPEX-5228/,突破上軌,28.05,26.16,25.90,,False,突破上軌,28.05,25.51,33.36,,True
5291.TWO,https://www.tradingview.com/symbols/TPEX-5291/,突破上軌,38.60,38.48,37.45,,False,突破上軌,38.60,35.49,44.35,,True
5347.TWO,https://www.tradingview.com/symbols/TPEX-5347/,突破上軌,139.50,129.64,136.77,,False,突破上軌,139.50,129.00,145.92,,True
5452.TWO,https://www.tradingview.com/symbols/TPEX-5452/,突破上軌,34.85,34.64,45.48,,True,突破上軌,34.85,34.45,45.28,,True
5514.TWO,https://www.tradingview.com/symbols/TPEX-5514/,跌破下軌,15.65,15.68,,14.90,True,跌破下軌,15.65,15.84,,13.20,True
5864.TWO,https://www.tradingview.com/symbols/TPEX-5864/,突破上軌,18.65,18.50,20.11,,True,突破上軌,18.65,18.46,26.29,,True
6015.TWO,https://www.tradingview.com/symbols/TPEX-6015/,突破上軌,13.40,13.17,13.25,,False,突破上軌,13.40,12.74,21.65,,True
6134.TWO,https://www.tradingview.com/symbols/TPEX-6134/,突破上軌,33.85,33.37,44.30,,True,突破上軌,33.85,32.32,44.30,,True
6270.TWO,https://www.tradingview.com/symbols/TPEX-6270/,突破上軌,25.45,25.15,35.96,,True,突破上軌,25.45,25.06,34.84,,True
6485.TWO,https://www.tradingview.com/symbols/TPEX-6485/,突破上軌,116.00,112.68,112.00,,False,突破上軌,116.00,107.28,166.67,,True
6654.TWO,https://www.tradingview.com/symbols/TPEX-6654/,突破上軌,97.50,95.52,99.80,,True,突破上軌,97.50,96.99,101.48,,True
8064.TWO,https://www.tradingview.com/symbols/TPEX-8064/,突破上軌,55.60,53.95,72.77,,True,突破上軌,55.60,54.11,72.77,,True
8091.TWO,https://www.tradingview.com/symbols/TPEX-8091/,突破上軌,135.50,131.30,164.48,,True,突破上軌,135.50,131.79,164.48,,True
8289.TWO,https://www.tradingview.com/symbols/TPEX-8289/,突破上軌,25.10,23.91,37.82,,True,突破上軌,25.10,24.27,46.49,,True
8423.TWO,https://www.tradingview.com/symbols/TPEX-8423/,突破上軌,18.70,18.61,28.42,,True,突破上軌,18.70,18.68,28.42,,True
