symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
1730.TW,https://tw.tradingview.com/symbols/TWSE-1730/,突破上軌,53.20,53.21,56.30,,False,突破上軌,53.20,53.56,56.74,,False
1731.TW,https://tw.tradingview.com/symbols/TWSE-1731/,突破上軌,21.95,22.02,22.30,,False,突破上軌,21.95,22.00,25.70,,False
1737.TW,https://tw.tradingview.com/symbols/TWSE-1737/,跌破下軌,31.40,31.33,,30.80,False,跌破下軌,31.40,31.39,,28.02,False
1762.TW,https://tw.tradingview.com/symbols/TWSE-1762/,突破上軌,26.90,27.08,30.50,,False,突破上軌,26.90,26.98,52.52,,False
1817.TW,https://tw.tradingview.com/symbols/TWSE-1817/,突破上軌,38.85,38.92,43.37,,False,突破上軌,38.85,38.85,49.83,,False
1904.TW,https://tw.tradingview.com/symbols/TWSE-1904/,突破上軌,18.60,18.66,19.35,,False,突破上軌,18.60,18.56,28.49,,False
2015.TW,https://tw.tradingview.com/symbols/TWSE-2015/,突破上軌,67.30,67.15,70.00,,False,突破上軌,67.30,67.20,82.96,,False
2029.TW,https://tw.tradingview.com/symbols/TWSE-2029/,突破上軌,21.85,22.00,24.45,,False,突破上軌,21.85,22.04,28.08,,False
2031.TW,https://tw.tradingview.com/symbols/TWSE-2031/,突破上軌,40.00,40.30,45.80,,False,突破上軌,40.00,40.20,63.18,,False
2107.TW,https://tw.tradingview.com/symbols/TWSE-2107/,突破上軌,25.25,25.28,25.80,,False,突破上軌,25.25,25.32,27.31,,False
2114.TW,https://tw.tradingview.com/symbols/TWSE-2114/,突破上軌,89.50,89.90,94.00,,False,突破上軌,89.50,90.33,102.52,,False
2247.TW,https://tw.tradingview.com/symbols/TWSE-2247/,突破上軌,291.00,292.72,326.93,,False,突破上軌,291.00,292.12,326.93,,False
2345.TW,https://tw.tradingview.com/symbols/TWSE-2345/,突破上軌,1450.00,1457.42,1395.00,,True,突破上軌,1450.00,1391.56,1320.00,,True
2414.TW,https://tw.tradingview.com/symbols/TWSE-2414/,突破上軌,41.80,41.92,46.75,,False,突破上軌,41.80,41.77,46.75,,False
2450.TW,https://tw.tradingview.com/symbols/TWSE-2450/,突破上軌,28.90,29.06,30.60,,False,突破上軌,28.90,29.05,36.49,,False
2460.TW,https://tw.tradingview.com/symbols/TWSE-2460/,突破上軌,26.35,26.20,25.00,,True,突破上軌,26.35,26.15,42.45,,False
2488.TW,https://tw.tradingview.com/symbols/TWSE-2488/,突破上軌,47.30,47.40,49.00,,False,突破上軌,47.30,47.13,57.63,,False
2489.TW,https://tw.tradingview.com/symbols/TWSE-2489/,突破上軌,27.10,27.08,25.25,,True,突破上軌,27.10,27.17,27.29,,False
2515.TW,https://tw.tradingview.com/symbols/TWSE-2515/,突破上軌,15.80,15.73,17.50,,False,突破上軌,15.80,15.28,17.94,,False
2534.TW,https://tw.tradingview.com/symbols/TWSE-2534/,跌破下軌,19.80,19.70,,19.60,False,跌破下軌,19.80,19.67,,18.26,False
2539.TW,https://tw.tradingview.com/symbols/TWSE-2539/,突破上軌,48.55,48.99,57.84,,False,突破上軌,48.55,48.90,62.13,,False
2607.TW,https://tw.tradingview.com/symbols/TWSE-2607/,跌破下軌,55.80,55.55,,53.40,False,跌破下軌,55.80,55.30,,42.17,False
2636.TW,https://tw.tradingview.com/symbols/TWSE-2636/,跌破下軌,64.10,63.75,,63.60,False,跌破下軌,64.10,63.61,,54.56,False
2701.TW,https://tw.tradingview.com/symbols/TWSE-2701/,突破上軌,11.05,11.09,11.90,,False,突破上軌,11.05,11.13,13.08,,False
2702.TW,https://tw.tradingview.com/symbols/TWSE-2702/,突破上軌,11.95,11.97,14.05,,False,突破上軌,11.95,12.01,21.30,,False
2705.TW,https://tw.tradingview.com/symbols/TWSE-2705/,跌破下軌,16.20,16.05,,16.05,False,跌破下軌,16.20,16.16,,14.80,False
2707.TW,https://tw.tradingview.com/symbols/TWSE-2707/,突破上軌,190.00,191.21,204.50,,False,突破上軌,190.00,191.30,228.69,,False
2820.TW,https://tw.tradingview.com/symbols/TWSE-2820/,突破上軌,17.25,17.19,17.20,,True,突破上軌,17.25,17.33,17.20,,True
2851.TW,https://tw.tradingview.com/symbols/TWSE-2851/,突破上軌,27.45,27.63,27.50,,False,突破上軌,27.45,27.52,27.50,,False
2880.TW,https://tw.tradingview.com/symbols/TWSE-2880/,突破上軌,34.60,34.74,34.15,,True,突破上軌,34.60,34.87,33.90,,True
2883.TW,https://tw.tradingview.com/symbols/TWSE-2883/,突破上軌,19.25,19.28,19.10,,True,突破上軌,19.25,19.07,18.60,,True
2885.TW,https://tw.tradingview.com/symbols/TWSE-2885/,突破上軌,44.75,44.96,44.70,,True,突破上軌,44.75,45.11,43.35,,True
2889.TW,https://tw.tradingview.com/symbols/TWSE-2889/,突破上軌,17.20,17.22,17.30,,False,突破上軌,17.20,17.27,17.30,,False
2890.TW,https://tw.tradingview.com/symbols/TWSE-2890/,突破上軌,31.10,31.09,30.80,,True,突破上軌,31.10,30.86,29.80,,True
2897.TW,https://tw.tradingview.com/symbols/TWSE-2897/,突破上軌,9.70,9.63,9.42,,True,突破上軌,9.70,9.57,10.12,,False
2904.TW,https://tw.tradingview.com/symbols/TWSE-2904/,突破上軌,17.05,17.13,17.70,,False,跌破下軌,17.05,16.94,,15.66,False
2908.TW,https://tw.tradingview.com/symbols/TWSE-2908/,突破上軌,20.85,20.83,20.90,,False,突破上軌,20.85,20.73,20.95,,False
2910.TW,https://tw.tradingview.com/symbols/TWSE-2910/,突破上軌,21.45,21.38,22.70,,False,突破上軌,21.45,21.41,29.24,,False
2923.TW,https://tw.tradingview.com/symbols/TWSE-2923/,突破上軌,22.70,22.25,27.31,,False,突破上軌,22.70,22.72,40.12,,False
2929.TW,https://tw.tradingview.com/symbols/TWSE-2929/,跌破下軌,7.60,7.55,,7.40,False,跌破下軌,7.60,7.57,,7.40,False
3005.TW,https://tw.tradingview.com/symbols/TWSE-3005/,跌破下軌,110.50,109.68,,109.50,False,跌破下軌,110.50,109.89,,78.59,False
3018.TW,https://tw.tradingview.com/symbols/TWSE-3018/,突破上軌,13.15,12.99,22.80,,False,突破上軌,13.15,12.96,35.50,,False
3033.TW,https://tw.tradingview.com/symbols/TWSE-3033/,突破上軌,31.55,31.59,34.68,,False,突破上軌,31.55,31.66,37.67,,False
3036.TW,https://tw.tradingview.com/symbols/TWSE-3036/,突破上軌,175.00,173.36,171.00,,True,突破上軌,175.00,170.99,170.98,,True
3046.TW,https://tw.tradingview.com/symbols/TWSE-3046/,跌破下軌,48.70,48.44,,40.69,False,跌破下軌,48.70,48.95,,34.22,False
3130.TW,https://tw.tradingview.com/symbols/TWSE-3130/,突破上軌,223.00,224.52,235.00,,False,突破上軌,223.00,225.24,235.00,,False
3164.TW,https://tw.tradingview.com/symbols/TWSE-3164/,跌破下軌,17.75,17.62,,17.35,False,跌破下軌,17.75,17.77,,17.20,False
3454.TW,https://tw.tradingview.com/symbols/TWSE-3454/,突破上軌,99.20,99.23,111.54,,False,突破上軌,99.20,99.32,150.22,,False
3528.TW,https://tw.tradingview.com/symbols/TWSE-3528/,突破上軌,72.10,72.24,92.87,,False,突破上軌,72.10,71.88,95.17,,False
3716.TW,https://tw.tradingview.com/symbols/TWSE-3716/,突破上軌,33.90,34.10,37.58,,False,突破上軌,33.90,34.23,43.26,,False
4108.TW,https://tw.tradingview.com/symbols/TWSE-4108/,突破上軌,14.55,14.53,17.90,,False,突破上軌,14.55,14.50,23.50,,False
4137.TW,https://tw.tradingview.com/symbols/TWSE-4137/,突破上軌,110.00,110.77,115.50,,False,突破上軌,110.00,110.26,177.02,,False
4148.TW,https://tw.tradingview.com/symbols/TWSE-4148/,跌破下軌,36.50,36.26,,36.30,False,跌破下軌,36.50,36.47,,31.49,False
4190.TW,https://tw.tradingview.com/symbols/TWSE-4190/,跌破下軌,28.95,28.84,,29.00,True,跌破下軌,28.95,28.87,,29.05,True
5471.TW,https://tw.tradingview.com/symbols/TWSE-5471/,突破上軌,38.80,39.16,42.20,,False,突破上軌,38.80,38.69,54.42,,False
6128.TW,https://tw.tradingview.com/symbols/TWSE-6128/,突破上軌,25.10,25.18,32.00,,False,突破上軌,25.10,24.89,39.23,,False
6183.TW,https://tw.tradingview.com/symbols/TWSE-6183/,突破上軌,95.20,95.46,100.00,,False,突破上軌,95.20,96.13,108.43,,False
6202.TW,https://tw.tradingview.com/symbols/TWSE-6202/,突破上軌,56.50,56.03,53.70,,True,突破上軌,56.50,54.79,64.40,,False
6281.TW,https://tw.tradingview.com/symbols/TWSE-6281/,跌破下軌,60.50,59.97,,60.30,False,跌破下軌,60.50,60.35,,60.30,False
6416.TW,https://tw.tradingview.com/symbols/TWSE-6416/,跌破下軌,80.80,80.36,,75.00,False,跌破下軌,80.80,80.43,,72.03,False
6426.TW,https://tw.tradingview.com/symbols/TWSE-6426/,突破上軌,154.50,152.31,141.00,,True,突破上軌,154.50,148.15,133.00,,True
6581.TW,https://tw.tradingview.com/symbols/TWSE-6581/,突破上軌,109.00,109.12,113.00,,False,突破上軌,109.00,109.15,119.22,,False
6655.TW,https://tw.tradingview.com/symbols/TWSE-6655/,突破上軌,128.50,126.65,126.68,,True,突破上軌,128.50,126.56,143.20,,False
6666.TW,https://tw.tradingview.com/symbols/TWSE-6666/,跌破下軌,43.45,43.39,,38.12,False,跌破下軌,43.45,43.25,,33.85,False
6668.TW,https://tw.tradingview.com/symbols/TWSE-6668/,跌破下軌,36.30,36.03,,35.10,False,跌破下軌,36.30,36.07,,31.10,False
6754.TW,https://tw.tradingview.com/symbols/TWSE-6754/,跌破下軌,41.10,40.70,,41.00,False,跌破下軌,41.10,41.07,,43.00,True
6936.TW,https://tw.tradingview.com/symbols/TWSE-6936/,突破上軌,36.10,36.38,46.20,,False,突破上軌,36.10,36.44,46.20,,False
6957.TW,https://tw.tradingview.com/symbols/TWSE-6957/,跌破下軌,174.00,173.96,,137.15,False,跌破下軌,174.00,173.54,,131.12,False
6994.TW,https://tw.tradingview.com/symbols/TWSE-6994/,跌破下軌,82.00,82.29,,84.50,True,跌破下軌,82.00,81.94,,74.12,False
7769.TW,https://tw.tradingview.com/symbols/TWSE-7769/,突破上軌,4345.00,4242.26,4000.00,,True,突破上軌,4345.00,4237.72,3880.00,,True
7791.TW,https://tw.tradingview.com/symbols/TWSE-7791/,跌破下軌,69.00,68.65,,69.00,False,跌破下軌,69.00,69.25,,69.70,True
8103.TW,https://tw.tradingview.com/symbols/TWSE-8103/,突破上軌,109.50,107.88,105.50,,True,突破上軌,109.50,107.10,105.50,,True
8411.TW,https://tw.tradingview.com/symbols/TWSE-8411/,突破上軌,12.50,12.43,13.20,,False,突破上軌,12.50,12.52,15.74,,False
8478.TW,https://tw.tradingview.com/symbols/TWSE-8478/,跌破下軌,169.50,171.18,,141.03,False,跌破下軌,169.50,170.85,,124.44,False
8926.TW,https://tw.tradingview.com/symbols/TWSE-8926/,突破上軌,45.50,45.03,51.40,,False,突破上軌,45.50,45.61,51.40,,False
9905.TW,https://tw.tradingview.com/symbols/TWSE-9905/,突破上軌,20.25,20.32,22.33,,False,突破上軌,20.25,20.27,23.23,,False
9908.TW,https://tw.tradingview.com/symbols/TWSE-9908/,突破上軌,29.90,30.01,30.50,,False,突破上軌,29.90,30.05,30.68,,False
9911.TW,https://tw.tradingview.com/symbols/TWSE-9911/,突破上軌,85.50,86.18,89.20,,False,突破上軌,85.50,85.62,93.55,,False
9918.TW,https://tw.tradingview.com/symbols/TWSE-9918/,突破上軌,40.00,40.07,41.40,,False,突破上軌,40.00,40.04,41.40,,False
9925.TW,https://tw.tradingview.com/symbols/TWSE-9925/,突破上軌,41.05,41.19,41.20,,False,突破上軌,41.05,41.00,41.00,,True
9926.TW,https://tw.tradingview.com/symbols/TWSE-9926/,突破上軌,49.75,49.71,51.60,,False,突破上軌,49.75,50.02,53.47,,False
9931.TW,https://tw.tradingview.com/symbols/TWSE-9931/,突破上軌,34.20,34.34,36.80,,False,突破上軌,34.20,34.52,38.55,,False
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,跌破下軌,58.60,58.15,,56.30,False,跌破下軌,58.60,58.42,,55.60,False
6771.TW,https://tw.tradingview.com/symbols/TWSE-6771/,跌破下軌,43.50,43.45,,43.25,False,跌破下軌,43.50,43.33,,43.25,False
8487.TW,https://tw.tradingview.com/symbols/TWSE-8487/,突破上軌,82.60,82.56,82.40,,True,突破上軌,82.60,82.60,83.28,,False
