symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check,月K_status,月K_close,月K_bband,月K_prev_high,月K_prev_low,月K_strict_check
2491.TW,https://tw.tradingview.com/chart/?symbol=TWSE%3A2491,突破上軌,25.30,24.98,23.65,,False,突破上軌,25.30,24.62,22.05,,False,突破上軌,25.30,22.50,40.77,,True
4545.TW,https://tw.tradingview.com/chart/?symbol=TWSE%3A4545,突破上軌,39.90,39.20,46.70,,True,突破上軌,39.90,38.27,74.04,,True,突破上軌,39.90,39.35,74.04,,True
5522.TW,https://tw.tradingview.com/chart/?symbol=TWSE%3A5522,突破上軌,78.80,76.86,72.96,,False,突破上軌,78.80,73.88,91.39,,True,突破上軌,78.80,75.72,91.39,,True
