symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,跌破下軌,58.60,58.23,,56.30,False,跌破下軌,58.50,58.64,,55.60,False
6771.TW,https://tw.tradingview.com/symbols/TWSE-6771/,跌破下軌,44.10,43.81,,43.25,False,跌破下軌,44.00,43.61,,43.25,False
1580.TWO,https://tw.tradingview.com/symbols/TPEX-1580/,跌破下軌,128.50,127.33,,127.00,False,跌破下軌,129.50,128.34,,108.82,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.50,136.96,140.00,,False,跌破下軌,136.00,135.90,,120.92,False
2230.TWO,https://tw.tradingview.com/symbols/TPEX-2230/,跌破下軌,68.80,71.18,,76.40,True,跌破下軌,76.40,78.23,,73.28,False
2729.TWO,https://tw.tradingview.com/symbols/TPEX-2729/,跌破下軌,171.00,169.79,,170.00,False,跌破下軌,171.00,170.73,,153.69,False
2752.TWO,https://tw.tradingview.com/symbols/TPEX-2752/,跌破下軌,205.50,204.13,,198.00,False,跌破下軌,205.50,204.08,,198.00,False
2937.TWO,https://tw.tradingview.com/symbols/TPEX-2937/,突破上軌,44.00,44.07,45.35,,False,突破上軌,44.00,44.39,45.67,,False
2947.TWO,https://tw.tradingview.com/symbols/TPEX-2947/,跌破下軌,79.50,79.13,,79.00,False,跌破下軌,79.50,79.30,,70.91,False
3118.TWO,https://tw.tradingview.com/symbols/TPEX-3118/,突破上軌,32.95,33.22,34.55,,False,跌破下軌,32.75,32.46,,26.80,False
3163.TWO,https://tw.tradingview.com/symbols/TPEX-3163/,突破上軌,537.00,533.77,495.00,,True,突破上軌,489.00,492.31,495.00,,False
3232.TWO,https://tw.tradingview.com/symbols/TPEX-3232/,跌破下軌,22.15,22.08,,22.25,True,跌破下軌,22.25,22.10,,20.74,False
3234.TWO,https://tw.tradingview.com/symbols/TPEX-3234/,突破上軌,71.10,71.51,66.60,,True,突破上軌,64.70,64.81,64.60,,True
3526.TWO,https://tw.tradingview.com/symbols/TPEX-3526/,突破上軌,286.00,280.39,268.50,,True,突破上軌,264.00,263.44,278.87,,False
4163.TWO,https://tw.tradingview.com/symbols/TPEX-4163/,突破上軌,102.50,102.95,112.00,,False,突破上軌,102.50,100.62,122.68,,False
4420.TWO,https://tw.tradingview.com/symbols/TPEX-4420/,跌破下軌,50.40,50.13,,48.80,False,突破上軌,50.90,51.16,64.80,,False
4430.TWO,https://tw.tradingview.com/symbols/TPEX-4430/,跌破下軌,18.10,17.94,,17.30,False,突破上軌,18.45,18.58,25.98,,False
4535.TWO,https://tw.tradingview.com/symbols/TPEX-4535/,突破上軌,29.95,30.00,31.60,,False,突破上軌,29.75,29.54,35.35,,False
4568.TWO,https://tw.tradingview.com/symbols/TPEX-4568/,跌破下軌,41.60,41.21,,40.25,False,跌破下軌,41.60,41.38,,39.16,False
4744.TWO,https://tw.tradingview.com/symbols/TPEX-4744/,突破上軌,31.90,32.08,35.40,,False,突破上軌,31.95,31.72,35.40,,False
4747.TWO,https://tw.tradingview.com/symbols/TPEX-4747/,跌破下軌,57.10,56.55,,56.50,False,跌破下軌,56.70,56.49,,56.40,False
4754.TWO,https://tw.tradingview.com/symbols/TPEX-4754/,突破上軌,38.35,38.71,41.00,,False,跌破下軌,38.20,37.94,,33.12,False
5211.TWO,https://tw.tradingview.com/symbols/TPEX-5211/,跌破下軌,24.15,23.96,,20.70,False,跌破下軌,24.70,25.15,,18.95,False
5212.TWO,https://tw.tradingview.com/symbols/TPEX-5212/,突破上軌,52.70,53.06,60.50,,False,跌破下軌,51.70,51.21,,43.44,False
5287.TWO,https://tw.tradingview.com/symbols/TPEX-5287/,跌破下軌,164.50,164.29,,164.00,False,跌破下軌,165.00,164.12,,155.77,False
5403.TWO,https://tw.tradingview.com/symbols/TPEX-5403/,跌破下軌,110.00,109.45,,108.50,False,跌破下軌,110.00,109.94,,97.81,False
5410.TWO,https://tw.tradingview.com/symbols/TPEX-5410/,跌破下軌,29.70,29.51,,26.26,False,跌破下軌,29.80,29.62,,23.03,False
5481.TWO,https://tw.tradingview.com/symbols/TPEX-5481/,跌破下軌,21.85,21.89,,16.15,False,跌破下軌,22.40,22.30,,13.00,False
5520.TWO,https://tw.tradingview.com/symbols/TPEX-5520/,跌破下軌,88.00,87.36,,78.90,False,跌破下軌,87.90,87.15,,65.12,False
5523.TWO,https://tw.tradingview.com/symbols/TPEX-5523/,突破上軌,30.50,30.66,30.65,,False,突破上軌,30.50,30.62,34.00,,False
5603.TWO,https://tw.tradingview.com/symbols/TPEX-5603/,跌破下軌,17.50,17.33,,17.40,False,跌破下軌,17.65,17.60,,17.80,True
5609.TWO,https://tw.tradingview.com/symbols/TPEX-5609/,跌破下軌,78.00,77.36,,72.00,False,跌破下軌,78.10,78.23,,62.72,False
5878.TWO,https://tw.tradingview.com/symbols/TPEX-5878/,突破上軌,41.70,41.79,42.85,,False,突破上軌,41.70,41.99,48.85,,False
5903.TWO,https://tw.tradingview.com/symbols/TPEX-5903/,突破上軌,195.00,196.25,202.50,,False,突破上軌,194.50,193.93,200.00,,False
6154.TWO,https://tw.tradingview.com/symbols/TPEX-6154/,跌破下軌,13.50,13.53,,12.95,False,突破上軌,13.70,13.82,16.37,,False
6195.TWO,https://tw.tradingview.com/symbols/TPEX-6195/,跌破下軌,25.10,25.03,,25.05,False,跌破下軌,25.10,25.01,,25.20,True
6242.TWO,https://tw.tradingview.com/symbols/TPEX-6242/,突破上軌,38.70,39.00,43.70,,False,跌破下軌,38.75,38.60,,33.57,False
6496.TWO,https://tw.tradingview.com/symbols/TPEX-6496/,跌破下軌,26.45,26.28,,23.50,False,跌破下軌,26.90,26.92,,21.55,False
6523.TWO,https://tw.tradingview.com/symbols/TPEX-6523/,突破上軌,118.00,118.99,131.86,,False,跌破下軌,116.00,115.53,,108.61,False
6556.TWO,https://tw.tradingview.com/symbols/TPEX-6556/,跌破下軌,67.90,67.60,,66.50,False,跌破下軌,67.80,67.61,,58.25,False
6569.TWO,https://tw.tradingview.com/symbols/TPEX-6569/,跌破下軌,102.00,101.00,,102.50,True,跌破下軌,103.00,103.48,,102.46,False
6576.TWO,https://tw.tradingview.com/symbols/TPEX-6576/,突破上軌,87.30,88.15,93.70,,False,突破上軌,87.00,85.96,107.50,,False
6590.TWO,https://tw.tradingview.com/symbols/TPEX-6590/,跌破下軌,71.30,70.95,,60.96,False,跌破下軌,72.00,71.55,,54.52,False
6642.TWO,https://tw.tradingview.com/symbols/TPEX-6642/,突破上軌,57.00,57.23,61.70,,False,突破上軌,56.20,56.38,75.06,,False
6712.TWO,https://tw.tradingview.com/symbols/TPEX-6712/,跌破下軌,152.00,151.00,,148.00,False,跌破下軌,152.00,151.04,,126.59,False
6767.TWO,https://tw.tradingview.com/symbols/TPEX-6767/,突破上軌,29.00,29.18,33.80,,False,突破上軌,29.00,29.13,42.90,,False
6872.TWO,https://tw.tradingview.com/symbols/TPEX-6872/,跌破下軌,19.40,19.30,,17.70,False,跌破下軌,19.60,19.64,,17.70,False
6874.TWO,https://tw.tradingview.com/symbols/TPEX-6874/,突破上軌,67.90,67.85,89.19,,False,跌破下軌,61.80,61.35,,62.00,True
7556.TWO,https://tw.tradingview.com/symbols/TPEX-7556/,突破上軌,173.50,172.50,206.00,,False,跌破下軌,160.50,159.07,,100.41,False
8099.TWO,https://tw.tradingview.com/symbols/TPEX-8099/,跌破下軌,68.20,67.76,,61.79,False,跌破下軌,68.00,67.46,,43.54,False
8147.TWO,https://tw.tradingview.com/symbols/TPEX-8147/,突破上軌,132.00,131.04,125.00,,True,突破上軌,120.00,116.87,160.50,,False
8284.TWO,https://tw.tradingview.com/symbols/TPEX-8284/,跌破下軌,62.70,62.53,,61.30,False,跌破下軌,63.00,62.60,,53.46,False
8291.TWO,https://tw.tradingview.com/symbols/TPEX-8291/,突破上軌,17.10,17.10,27.75,,False,突破上軌,17.10,17.10,60.74,,False
8426.TWO,https://tw.tradingview.com/symbols/TPEX-8426/,跌破下軌,27.20,27.04,,25.30,False,跌破下軌,27.05,26.95,,25.30,False
8435.TWO,https://tw.tradingview.com/symbols/TPEX-8435/,突破上軌,56.20,55.87,69.50,,False,突破上軌,55.00,54.87,74.29,,False
8446.TWO,https://tw.tradingview.com/symbols/TPEX-8446/,跌破下軌,94.00,93.27,,92.50,False,跌破下軌,93.70,92.97,,87.51,False
8916.TWO,https://tw.tradingview.com/symbols/TPEX-8916/,跌破下軌,48.75,48.64,,45.93,False,跌破下軌,48.80,48.45,,43.74,False
