symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
2904.TW,https://tw.tradingview.com/symbols/TWSE-2904/,突破上軌,17.00,17.14,17.70,,False,跌破下軌,17.00,16.92,,15.66,False
2908.TW,https://tw.tradingview.com/symbols/TWSE-2908/,突破上軌,20.70,20.62,20.60,,True,突破上軌,20.70,20.63,20.95,,False
2910.TW,https://tw.tradingview.com/symbols/TWSE-2910/,突破上軌,21.10,21.20,22.70,,False,突破上軌,21.10,21.24,29.24,,False
3005.TW,https://tw.tradingview.com/symbols/TWSE-3005/,跌破下軌,110.00,109.65,,109.50,False,跌破下軌,110.00,109.64,,78.59,False
3022.TW,https://tw.tradingview.com/symbols/TWSE-3022/,跌破下軌,60.50,60.00,,60.40,False,跌破下軌,60.50,60.21,,62.00,True
3036.TW,https://tw.tradingview.com/symbols/TWSE-3036/,突破上軌,168.50,168.20,168.00,,True,突破上軌,168.50,167.01,170.98,,False
3046.TW,https://tw.tradingview.com/symbols/TWSE-3046/,跌破下軌,49.60,49.37,,40.69,False,跌破下軌,49.60,49.44,,34.22,False
3130.TW,https://tw.tradingview.com/symbols/TWSE-3130/,突破上軌,223.50,224.44,235.00,,False,突破上軌,223.50,225.27,235.00,,False
3164.TW,https://tw.tradingview.com/symbols/TWSE-3164/,跌破下軌,17.70,17.61,,17.35,False,跌破下軌,17.70,17.74,,17.20,False
3167.TW,https://tw.tradingview.com/symbols/TWSE-3167/,突破上軌,275.50,271.10,253.50,,True,突破上軌,275.50,265.78,253.50,,True
3209.TW,https://tw.tradingview.com/symbols/TWSE-3209/,突破上軌,37.30,37.46,36.40,,True,突破上軌,37.30,37.01,40.94,,False
3266.TW,https://tw.tradingview.com/symbols/TWSE-3266/,跌破下軌,13.40,13.35,,13.20,False,跌破下軌,13.40,13.31,,13.20,False
3454.TW,https://tw.tradingview.com/symbols/TWSE-3454/,突破上軌,99.10,99.19,112.03,,False,突破上軌,99.10,99.28,150.22,,False
3528.TW,https://tw.tradingview.com/symbols/TWSE-3528/,突破上軌,70.60,71.26,92.87,,False,突破上軌,70.60,71.10,95.17,,False
3653.TW,https://tw.tradingview.com/symbols/TWSE-3653/,突破上軌,3350.00,3352.33,3175.00,,True,突破上軌,3350.00,3327.49,3175.00,,True
4137.TW,https://tw.tradingview.com/symbols/TWSE-4137/,突破上軌,109.50,109.20,115.50,,False,突破上軌,109.50,110.00,177.02,,False
4148.TW,https://tw.tradingview.com/symbols/TWSE-4148/,跌破下軌,36.50,36.58,,36.85,True,跌破下軌,36.50,36.47,,31.49,False
4155.TW,https://tw.tradingview.com/symbols/TWSE-4155/,跌破下軌,14.15,14.02,,13.80,False,跌破下軌,14.15,14.08,,13.65,False
4190.TW,https://tw.tradingview.com/symbols/TWSE-4190/,跌破下軌,29.05,28.83,,29.05,False,跌破下軌,29.05,28.92,,29.05,False
4906.TW,https://tw.tradingview.com/symbols/TWSE-4906/,跌破下軌,25.85,25.88,,22.80,False,跌破下軌,25.85,25.68,,20.83,False
4930.TW,https://tw.tradingview.com/symbols/TWSE-4930/,跌破下軌,21.60,21.46,,21.40,False,跌破下軌,21.60,21.42,,21.40,False
5203.TW,https://tw.tradingview.com/symbols/TWSE-5203/,跌破下軌,75.80,75.34,,75.30,False,跌破下軌,75.80,76.59,,77.27,True
6024.TW,https://tw.tradingview.com/symbols/TWSE-6024/,突破上軌,52.80,52.75,52.70,,True,突破上軌,52.80,52.85,57.10,,False
6183.TW,https://tw.tradingview.com/symbols/TWSE-6183/,突破上軌,95.10,95.58,100.00,,False,跌破下軌,95.10,94.47,,62.18,False
6202.TW,https://tw.tradingview.com/symbols/TWSE-6202/,突破上軌,53.70,54.17,52.90,,True,突破上軌,53.70,53.14,64.40,,False
6416.TW,https://tw.tradingview.com/symbols/TWSE-6416/,跌破下軌,81.30,81.79,,75.00,False,跌破下軌,81.30,80.68,,72.03,False
6442.TW,https://tw.tradingview.com/symbols/TWSE-6442/,突破上軌,1985.00,2003.17,1860.00,,True,突破上軌,1985.00,1994.62,1860.00,,True
6491.TW,https://tw.tradingview.com/symbols/TWSE-6491/,突破上軌,291.00,292.87,352.50,,False,突破上軌,291.00,293.43,519.09,,False
6581.TW,https://tw.tradingview.com/symbols/TWSE-6581/,突破上軌,108.50,108.57,113.00,,False,突破上軌,108.50,108.90,119.22,,False
6655.TW,https://tw.tradingview.com/symbols/TWSE-6655/,突破上軌,121.50,122.22,126.68,,False,突破上軌,121.50,122.38,143.20,,False
6666.TW,https://tw.tradingview.com/symbols/TWSE-6666/,跌破下軌,43.75,43.56,,38.12,False,跌破下軌,43.75,43.39,,33.85,False
6754.TW,https://tw.tradingview.com/symbols/TWSE-6754/,跌破下軌,41.10,41.33,,42.55,True,跌破下軌,41.10,41.07,,43.00,True
6789.TW,https://tw.tradingview.com/symbols/TWSE-6789/,突破上軌,300.50,299.80,326.50,,False,突破上軌,300.50,297.39,382.45,,False
6790.TW,https://tw.tradingview.com/symbols/TWSE-6790/,跌破下軌,37.50,37.30,,36.85,False,跌破下軌,37.50,37.41,,36.77,False
6887.TW,https://tw.tradingview.com/symbols/TWSE-6887/,跌破下軌,48.30,48.31,,51.30,True,跌破下軌,48.30,50.38,,54.60,True
6906.TW,https://tw.tradingview.com/symbols/TWSE-6906/,跌破下軌,70.00,69.72,,70.20,True,跌破下軌,70.00,69.54,,70.20,True
6936.TW,https://tw.tradingview.com/symbols/TWSE-6936/,突破上軌,36.15,36.35,46.20,,False,突破上軌,36.15,36.46,46.20,,False
6962.TW,https://tw.tradingview.com/symbols/TWSE-6962/,跌破下軌,36.25,35.92,,37.15,True,跌破下軌,36.25,36.12,,37.15,True
7791.TW,https://tw.tradingview.com/symbols/TWSE-7791/,跌破下軌,69.40,69.05,,69.60,True,跌破下軌,69.40,69.48,,69.70,True
8996.TW,https://tw.tradingview.com/symbols/TWSE-8996/,突破上軌,931.00,929.31,890.00,,True,突破上軌,931.00,939.24,890.00,,True
9905.TW,https://tw.tradingview.com/symbols/TWSE-9905/,突破上軌,20.25,20.28,22.33,,False,突破上軌,20.25,20.27,23.23,,False
9908.TW,https://tw.tradingview.com/symbols/TWSE-9908/,突破上軌,29.95,30.00,30.50,,False,突破上軌,29.95,30.06,30.68,,False
9911.TW,https://tw.tradingview.com/symbols/TWSE-9911/,突破上軌,85.20,85.84,89.20,,False,突破上軌,85.20,85.47,93.55,,False
9918.TW,https://tw.tradingview.com/symbols/TWSE-9918/,突破上軌,39.75,39.97,41.40,,False,突破上軌,39.75,39.94,41.40,,False
9925.TW,https://tw.tradingview.com/symbols/TWSE-9925/,突破上軌,41.15,41.12,41.00,,True,突破上軌,41.15,41.06,41.00,,True
9930.TW,https://tw.tradingview.com/symbols/TWSE-9930/,跌破下軌,69.10,68.74,,67.60,False,跌破下軌,69.10,68.89,,51.18,False
9942.TW,https://tw.tradingview.com/symbols/TWSE-9942/,突破上軌,120.50,118.39,115.00,,True,突破上軌,120.50,119.58,125.64,,False
8487.TW,https://tw.tradingview.com/symbols/TWSE-8487/,突破上軌,81.40,81.84,82.40,,False,突破上軌,81.40,82.01,83.28,,False
1264.TWO,https://tw.tradingview.com/symbols/TPEX-1264/,突破上軌,283.50,284.14,315.50,,False,突破上軌,283.50,284.78,323.85,,False
1268.TWO,https://tw.tradingview.com/symbols/TPEX-1268/,突破上軌,161.50,162.62,164.00,,False,突破上軌,161.50,163.12,164.00,,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.00,136.96,140.00,,False,跌破下軌,136.00,135.73,,120.92,False
2230.TWO,https://tw.tradingview.com/symbols/TPEX-2230/,跌破下軌,62.00,62.72,,68.80,True,跌破下軌,62.00,65.83,,73.28,True
2729.TWO,https://tw.tradingview.com/symbols/TPEX-2729/,跌破下軌,171.50,169.82,,170.00,False,跌破下軌,171.50,170.40,,153.69,False
2751.TWO,https://tw.tradingview.com/symbols/TPEX-2751/,跌破下軌,58.00,57.77,,57.48,False,跌破下軌,58.00,57.57,,51.21,False
3086.TWO,https://tw.tradingview.com/symbols/TPEX-3086/,突破上軌,238.00,237.19,269.00,,False,突破上軌,238.00,237.65,270.17,,False
3093.TWO,https://tw.tradingview.com/symbols/TPEX-3093/,突破上軌,26.10,26.33,35.05,,False,突破上軌,26.10,26.24,35.05,,False
3147.TWO,https://tw.tradingview.com/symbols/TPEX-3147/,突破上軌,179.50,177.89,208.88,,False,突破上軌,179.50,178.36,263.71,,False
3158.TWO,https://tw.tradingview.com/symbols/TPEX-3158/,跌破下軌,88.40,88.16,,88.00,False,跌破下軌,88.40,87.80,,73.10,False
3163.TWO,https://tw.tradingview.com/symbols/TPEX-3163/,突破上軌,567.00,564.70,537.00,,True,突破上軌,567.00,553.28,495.00,,True
3171.TWO,https://tw.tradingview.com/symbols/TPEX-3171/,突破上軌,49.05,48.92,59.00,,False,突破上軌,49.05,49.15,59.00,,False
3234.TWO,https://tw.tradingview.com/symbols/TPEX-3234/,突破上軌,76.00,76.44,71.10,,True,突破上軌,76.00,74.79,66.60,,True
3577.TWO,https://tw.tradingview.com/symbols/TPEX-3577/,突破上軌,65.50,65.29,113.50,,False,突破上軌,65.50,65.79,113.50,,False
4188.TWO,https://tw.tradingview.com/symbols/TPEX-4188/,跌破下軌,13.75,13.62,,13.50,False,跌破下軌,13.75,13.62,,12.30,False
4205.TWO,https://tw.tradingview.com/symbols/TPEX-4205/,跌破下軌,77.90,77.44,,77.50,False,跌破下軌,77.90,77.30,,73.13,False
4420.TWO,https://tw.tradingview.com/symbols/TPEX-4420/,突破上軌,50.60,51.03,59.00,,False,突破上軌,50.60,51.08,64.80,,False
4535.TWO,https://tw.tradingview.com/symbols/TPEX-4535/,突破上軌,30.00,30.27,31.60,,False,突破上軌,30.00,29.99,35.35,,False
4580.TWO,https://tw.tradingview.com/symbols/TPEX-4580/,跌破下軌,80.90,80.50,,73.43,False,跌破下軌,80.90,80.41,,70.43,False
4754.TWO,https://tw.tradingview.com/symbols/TPEX-4754/,突破上軌,38.35,38.60,41.00,,False,跌破下軌,38.35,38.01,,33.12,False
4767.TWO,https://tw.tradingview.com/symbols/TPEX-4767/,跌破下軌,24.50,24.31,,24.25,False,跌破下軌,24.50,24.36,,24.95,True
4806.TWO,https://tw.tradingview.com/symbols/TPEX-4806/,突破上軌,10.65,10.59,20.60,,False,突破上軌,10.65,10.57,33.50,,False
4905.TWO,https://tw.tradingview.com/symbols/TPEX-4905/,突破上軌,64.30,64.52,72.70,,False,突破上軌,64.30,64.40,122.59,,False
4911.TWO,https://tw.tradingview.com/symbols/TPEX-4911/,跌破下軌,38.00,37.86,,37.35,False,跌破下軌,38.00,37.76,,40.50,True
5211.TWO,https://tw.tradingview.com/symbols/TPEX-5211/,跌破下軌,23.45,23.24,,20.70,False,跌破下軌,23.45,23.83,,18.95,False
5287.TWO,https://tw.tradingview.com/symbols/TPEX-5287/,突破上軌,165.50,167.13,181.50,,False,跌破下軌,165.50,163.89,,155.77,False
5410.TWO,https://tw.tradingview.com/symbols/TPEX-5410/,跌破下軌,29.75,29.57,,26.26,False,跌破下軌,29.75,29.49,,23.03,False
5523.TWO,https://tw.tradingview.com/symbols/TPEX-5523/,突破上軌,30.50,30.59,30.65,,False,突破上軌,30.50,30.58,34.00,,False
5703.TWO,https://tw.tradingview.com/symbols/TPEX-5703/,跌破下軌,14.60,14.51,,14.10,False,跌破下軌,14.60,14.60,,14.10,False
5878.TWO,https://tw.tradingview.com/symbols/TPEX-5878/,突破上軌,41.70,41.78,42.85,,False,突破上軌,41.70,42.03,48.85,,False
5903.TWO,https://tw.tradingview.com/symbols/TPEX-5903/,突破上軌,195.50,197.05,202.50,,False,突破上軌,195.50,195.38,200.00,,False
6121.TWO,https://tw.tradingview.com/symbols/TPEX-6121/,跌破下軌,329.00,328.97,,329.12,True,跌破下軌,329.00,329.32,,271.90,False
6130.TWO,https://tw.tradingview.com/symbols/TPEX-6130/,跌破下軌,37.05,37.24,,32.35,False,跌破下軌,37.05,37.62,,19.32,False
6194.TWO,https://tw.tradingview.com/symbols/TPEX-6194/,跌破下軌,32.45,32.15,,30.62,False,跌破下軌,32.45,32.29,,26.95,False
6240.TWO,https://tw.tradingview.com/symbols/TPEX-6240/,跌破下軌,18.30,18.27,,17.60,False,跌破下軌,18.30,18.30,,17.05,False
6242.TWO,https://tw.tradingview.com/symbols/TPEX-6242/,跌破下軌,38.10,38.24,,37.45,False,跌破下軌,38.10,38.19,,33.57,False
6245.TWO,https://tw.tradingview.com/symbols/TPEX-6245/,跌破下軌,65.60,65.16,,65.80,True,跌破下軌,65.60,65.41,,65.80,True
6494.TWO,https://tw.tradingview.com/symbols/TPEX-6494/,突破上軌,41.65,41.54,43.80,,False,突破上軌,41.65,41.22,86.78,,False
6506.TWO,https://tw.tradingview.com/symbols/TPEX-6506/,跌破下軌,15.40,15.31,,15.05,False,跌破下軌,15.40,15.25,,12.07,False
6508.TWO,https://tw.tradingview.com/symbols/TPEX-6508/,突破上軌,23.55,23.70,27.79,,False,跌破下軌,23.55,23.34,,23.20,False
6527.TWO,https://tw.tradingview.com/symbols/TPEX-6527/,跌破下軌,73.70,73.36,,72.00,False,跌破下軌,73.70,73.02,,66.86,False
6556.TWO,https://tw.tradingview.com/symbols/TPEX-6556/,跌破下軌,67.20,67.17,,66.50,False,跌破下軌,67.20,66.79,,58.25,False
6588.TWO,https://tw.tradingview.com/symbols/TPEX-6588/,突破上軌,84.20,84.97,76.60,,True,突破上軌,84.20,82.25,75.80,,True
6613.TWO,https://tw.tradingview.com/symbols/TPEX-6613/,跌破下軌,183.50,183.05,,147.79,False,跌破下軌,183.50,182.75,,123.05,False
6637.TWO,https://tw.tradingview.com/symbols/TPEX-6637/,跌破下軌,75.70,75.61,,70.22,False,跌破下軌,75.70,75.13,,59.19,False
6649.TWO,https://tw.tradingview.com/symbols/TPEX-6649/,跌破下軌,40.75,40.50,,35.75,False,跌破下軌,40.75,41.97,,25.35,False
6716.TWO,https://tw.tradingview.com/symbols/TPEX-6716/,突破上軌,66.60,65.22,69.40,,False,突破上軌,66.60,64.82,133.87,,False
6767.TWO,https://tw.tradingview.com/symbols/TPEX-6767/,突破上軌,29.00,29.23,33.80,,False,突破上軌,29.00,29.23,42.90,,False
6846.TWO,https://tw.tradingview.com/symbols/TPEX-6846/,跌破下軌,73.00,73.23,,71.50,False,跌破下軌,73.00,72.70,,62.30,False
6872.TWO,https://tw.tradingview.com/symbols/TPEX-6872/,跌破下軌,19.25,19.13,,17.70,False,跌破下軌,19.25,19.30,,17.70,False
6997.TWO,https://tw.tradingview.com/symbols/TPEX-6997/,跌破下軌,87.20,86.36,,85.30,False,跌破下軌,87.20,87.41,,85.30,False
7747.TWO,https://tw.tradingview.com/symbols/TPEX-7747/,跌破下軌,118.00,117.51,,113.00,False,跌破下軌,118.00,117.64,,98.47,False
8087.TWO,https://tw.tradingview.com/symbols/TPEX-8087/,跌破下軌,25.30,25.80,,27.00,True,跌破下軌,25.30,25.38,,27.95,True
8284.TWO,https://tw.tradingview.com/symbols/TPEX-8284/,突破上軌,62.90,63.51,69.70,,False,跌破下軌,62.90,62.64,,53.46,False
8291.TWO,https://tw.tradingview.com/symbols/TPEX-8291/,突破上軌,17.10,17.10,27.75,,False,突破上軌,17.10,17.10,60.74,,False
8342.TWO,https://tw.tradingview.com/symbols/TPEX-8342/,突破上軌,86.00,86.69,88.10,,False,突破上軌,86.00,86.72,88.80,,False
8472.TWO,https://tw.tradingview.com/symbols/TPEX-8472/,跌破下軌,55.30,54.89,,26.70,False,跌破下軌,55.30,55.01,,21.50,False
8916.TWO,https://tw.tradingview.com/symbols/TPEX-8916/,跌破下軌,48.00,48.19,,45.93,False,跌破下軌,48.00,48.04,,43.74,False
9951.TWO,https://tw.tradingview.com/symbols/TPEX-9951/,跌破下軌,54.50,54.16,,50.46,False,跌破下軌,54.50,54.16,,40.46,False
