symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
1454.TW,TWSE:1454,突破上軌,14.45,14.10,16.72,,True,突破上軌,14.45,14.29,21.07,,True
1470.TW,TWSE:1470,突破上軌,23.10,23.30,25.92,,True,突破上軌,23.10,23.26,26.30,,True
1472.TW,TWSE:1472,跌破下軌,86.90,86.25,,83.40,True,跌破下軌,86.90,86.53,,48.54,True
1515.TW,TWSE:1515,跌破下軌,26.55,26.30,,26.25,True,跌破下軌,26.55,26.50,,22.81,True
1537.TW,TWSE:1537,跌破下軌,123.50,123.36,,120.00,True,跌破下軌,123.50,123.00,,114.56,True
1590.TW,TWSE:1590,突破上軌,1140.00,1110.54,1065.00,,False,突破上軌,1140.00,1120.24,1231.14,,True
1614.TW,TWSE:1614,突破上軌,34.40,34.70,39.90,,True,突破上軌,34.40,34.69,50.59,,True
1707.TW,TWSE:1707,跌破下軌,121.00,120.85,,117.43,True,跌破下軌,121.00,120.12,,116.90,True
1722.TW,TWSE:1722,跌破下軌,46.40,46.01,,45.90,True,跌破下軌,46.40,46.24,,43.60,True
1726.TW,TWSE:1726,突破上軌,76.10,76.12,76.90,,True,突破上軌,76.10,76.67,76.96,,True
1731.TW,TWSE:1731,跌破下軌,21.90,21.72,,21.48,True,突破上軌,21.90,21.99,25.70,,True
1734.TW,TWSE:1734,突破上軌,31.05,31.34,32.60,,True,突破上軌,31.05,31.32,32.60,,True
1737.TW,TWSE:1737,突破上軌,31.60,31.81,33.00,,True,突破上軌,31.60,31.76,34.46,,True
1817.TW,TWSE:1817,跌破下軌,38.50,38.34,,37.40,True,突破上軌,38.50,38.72,49.83,,True
2002.TW,TWSE:2002,突破上軌,20.75,20.89,21.35,,True,突破上軌,20.75,20.36,25.43,,True
2007.TW,TWSE:2007,突破上軌,9.03,9.04,9.17,,True,突破上軌,9.03,8.89,13.65,,True
2008.TW,TWSE:2008,突破上軌,30.10,30.17,30.50,,True,突破上軌,30.10,30.20,42.12,,True
2010.TW,TWSE:2010,突破上軌,21.55,21.53,22.35,,True,突破上軌,21.55,21.63,22.35,,True
2013.TW,TWSE:2013,突破上軌,42.95,43.18,45.00,,True,突破上軌,42.95,43.07,63.28,,True
2014.TW,TWSE:2014,突破上軌,19.75,19.49,18.75,,False,突破上軌,19.75,18.94,26.15,,True
2020.TW,TWSE:2020,突破上軌,24.35,24.48,27.14,,True,突破上軌,24.35,24.30,30.93,,True
2023.TW,TWSE:2023,突破上軌,15.55,15.50,16.20,,True,突破上軌,15.55,15.41,17.50,,True
2029.TW,TWSE:2029,突破上軌,21.80,21.86,24.45,,True,突破上軌,21.80,21.77,28.08,,True
2032.TW,TWSE:2032,突破上軌,17.95,17.90,18.25,,True,突破上軌,17.95,18.06,21.81,,True
2033.TW,TWSE:2033,突破上軌,16.85,16.81,22.45,,True,突破上軌,16.85,16.73,28.09,,True
2038.TW,TWSE:2038,突破上軌,16.55,16.35,16.86,,True,突破上軌,16.55,16.22,22.84,,True
2101.TW,TWSE:2101,跌破下軌,35.55,35.80,,33.59,True,跌破下軌,35.55,35.75,,29.01,True
2109.TW,TWSE:2109,跌破下軌,14.90,14.89,,14.75,True,跌破下軌,14.90,14.80,,12.60,True
2114.TW,TWSE:2114,突破上軌,89.50,90.32,94.00,,True,突破上軌,89.50,90.27,102.52,,True
2228.TW,TWSE:2228,跌破下軌,95.90,95.14,,80.60,True,跌破下軌,95.90,96.71,,62.39,True
2248.TW,TWSE:2248,跌破下軌,48.00,47.69,,41.00,True,跌破下軌,48.00,48.20,,39.07,True
2348.TW,TWSE:2348,跌破下軌,76.80,76.45,,76.20,True,跌破下軌,76.80,76.16,,64.53,True
2364.TW,TWSE:2364,跌破下軌,62.80,62.61,,59.85,True,跌破下軌,62.80,63.05,,42.19,True
2397.TW,TWSE:2397,跌破下軌,59.90,59.61,,57.86,True,跌破下軌,59.90,59.80,,50.55,True
2405.TW,TWSE:2405,跌破下軌,16.30,16.35,,15.04,True,跌破下軌,16.30,16.30,,13.95,True
2414.TW,TWSE:2414,突破上軌,40.85,41.21,46.75,,True,跌破下軌,40.85,40.57,,29.71,True
2421.TW,TWSE:2421,跌破下軌,143.00,144.47,,92.09,True,跌破下軌,143.00,143.38,,64.13,True
2427.TW,TWSE:2427,跌破下軌,25.45,25.41,,23.89,True,跌破下軌,25.45,25.26,,18.91,True
2429.TW,TWSE:2429,跌破下軌,61.60,61.18,,52.40,True,跌破下軌,61.60,64.03,,18.25,True
2433.TW,TWSE:2433,跌破下軌,46.35,46.31,,46.50,False,跌破下軌,46.35,46.18,,43.29,True
2442.TW,TWSE:2442,跌破下軌,21.25,21.08,,21.25,False,跌破下軌,21.25,21.07,,18.45,True
2450.TW,TWSE:2450,突破上軌,28.95,29.12,31.35,,True,突破上軌,28.95,29.08,36.49,,True
2468.TW,TWSE:2468,跌破下軌,37.90,38.48,,39.90,False,跌破下軌,37.90,37.95,,19.31,True
2476.TW,TWSE:2476,跌破下軌,83.80,84.22,,66.38,True,跌破下軌,83.80,83.74,,57.35,True
2496.TW,TWSE:2496,突破上軌,70.60,71.14,76.67,,True,突破上軌,70.60,70.53,91.46,,True
2505.TW,TWSE:2505,跌破下軌,18.55,18.53,,17.50,True,跌破下軌,18.55,18.60,,16.65,True
2534.TW,TWSE:2534,跌破下軌,20.05,19.87,,19.75,True,跌破下軌,20.05,19.87,,18.26,True
2536.TW,TWSE:2536,跌破下軌,22.45,22.27,,22.30,True,跌破下軌,22.45,22.35,,23.00,False
2607.TW,TWSE:2607,跌破下軌,56.50,56.00,,51.07,True,跌破下軌,56.50,56.17,,42.17,True
2608.TW,TWSE:2608,跌破下軌,32.60,32.69,,32.80,False,跌破下軌,32.60,32.52,,31.56,True
2615.TW,TWSE:2615,跌破下軌,73.50,73.06,,73.00,True,跌破下軌,73.50,73.78,,40.42,True
2636.TW,TWSE:2636,跌破下軌,64.90,64.80,,64.40,True,跌破下軌,64.90,64.47,,54.56,True
2646.TW,TWSE:2646,跌破下軌,22.95,22.88,,22.80,True,跌破下軌,22.95,22.86,,21.35,True
2702.TW,TWSE:2702,跌破下軌,11.80,11.78,,11.35,True,跌破下軌,11.80,11.72,,11.15,True
2705.TW,TWSE:2705,突破上軌,16.40,16.56,19.30,,True,跌破下軌,16.40,16.31,,14.80,True
2706.TW,TWSE:2706,突破上軌,12.85,12.92,13.89,,True,跌破下軌,12.85,12.73,,12.08,True
2707.TW,TWSE:2707,跌破下軌,187.50,187.55,,188.00,False,跌破下軌,187.50,187.50,,167.75,True
2739.TW,TWSE:2739,跌破下軌,33.65,33.40,,33.50,True,跌破下軌,33.65,33.64,,32.22,True
2753.TW,TWSE:2753,跌破下軌,177.00,175.92,,164.59,True,跌破下軌,177.00,177.63,,135.42,True
2812.TW,TWSE:2812,跌破下軌,20.00,19.90,,18.44,True,跌破下軌,20.00,20.01,,12.55,True
2820.TW,TWSE:2820,突破上軌,16.25,16.40,17.20,,True,跌破下軌,16.25,16.09,,12.97,True
2834.TW,TWSE:2834,跌破下軌,15.40,15.34,,13.45,True,跌破下軌,15.40,15.44,,10.93,True
2836.TW,TWSE:2836,跌破下軌,12.00,12.00,,10.98,True,跌破下軌,12.00,11.88,,9.61,True
2845.TW,TWSE:2845,跌破下軌,12.50,12.52,,11.69,True,跌破下軌,12.50,12.46,,10.24,True
2850.TW,TWSE:2850,跌破下軌,112.50,111.88,,94.10,True,跌破下軌,112.50,112.97,,59.26,True
2852.TW,TWSE:2852,跌破下軌,27.10,26.95,,24.50,True,跌破下軌,27.10,27.16,,16.03,True
2881.TW,TWSE:2881,跌破下軌,90.90,90.79,,73.04,True,跌破下軌,90.90,90.81,,55.00,True
2886.TW,TWSE:2886,跌破下軌,38.80,38.72,,37.45,True,跌破下軌,38.80,38.98,,33.75,True
2897.TW,TWSE:2897,突破上軌,9.13,9.15,9.23,,True,突破上軌,9.13,9.19,10.12,,True
2904.TW,TWSE:2904,跌破下軌,17.05,16.96,,16.85,True,跌破下軌,17.05,16.93,,15.66,True
2908.TW,TWSE:2908,突破上軌,20.25,20.37,20.60,,True,跌破下軌,20.25,20.16,,17.56,True
2910.TW,TWSE:2910,突破上軌,21.10,21.15,22.70,,True,突破上軌,21.10,21.24,29.24,,True
2915.TW,TWSE:2915,跌破下軌,50.50,50.16,,47.56,True,跌破下軌,50.50,50.00,,46.70,True
3130.TW,TWSE:3130,跌破下軌,221.50,220.85,,211.40,True,跌破下軌,221.50,221.53,,190.26,True
3231.TW,TWSE:3231,跌破下軌,130.50,130.28,,104.43,True,跌破下軌,130.50,130.59,,71.36,True
3515.TW,TWSE:3515,跌破下軌,215.50,216.42,,202.99,True,跌破下軌,215.50,217.15,,135.00,True
3617.TW,TWSE:3617,跌破下軌,182.50,183.21,,183.00,False,跌破下軌,182.50,181.23,,167.85,True
3673.TW,TWSE:3673,跌破下軌,38.85,38.59,,28.74,True,跌破下軌,38.85,38.98,,25.33,True
3705.TW,TWSE:3705,跌破下軌,55.70,55.92,,53.10,True,跌破下軌,55.70,55.63,,41.74,True
4190.TW,TWSE:4190,跌破下軌,29.40,29.30,,29.35,True,跌破下軌,29.40,29.30,,29.45,False
4306.TW,TWSE:4306,跌破下軌,13.50,13.47,,12.70,True,跌破下軌,13.50,13.44,,12.70,True
4439.TW,TWSE:4439,跌破下軌,100.50,99.98,,82.66,True,跌破下軌,100.50,99.74,,75.52,True
4564.TW,TWSE:4564,跌破下軌,16.25,16.20,,14.40,True,跌破下軌,16.25,16.20,,14.40,True
4569.TW,TWSE:4569,跌破下軌,144.50,143.92,,132.53,True,跌破下軌,144.50,143.37,,79.82,True
4572.TW,TWSE:4572,跌破下軌,145.00,145.17,,140.00,True,跌破下軌,145.00,144.89,,127.81,True
4737.TW,TWSE:4737,跌破下軌,51.50,51.92,,52.60,False,跌破下軌,51.50,51.11,,43.14,True
4766.TW,TWSE:4766,跌破下軌,310.50,311.55,,296.00,True,跌破下軌,310.50,309.12,,255.37,True
4930.TW,TWSE:4930,跌破下軌,21.65,21.52,,21.50,True,跌破下軌,21.65,21.61,,21.50,True
4942.TW,TWSE:4942,跌破下軌,37.60,37.31,,34.50,True,跌破下軌,37.60,37.31,,33.10,True
4956.TW,TWSE:4956,突破上軌,23.30,23.01,29.80,,True,突破上軌,23.30,23.12,46.15,,True
4958.TW,TWSE:4958,突破上軌,195.50,191.72,201.50,,True,突破上軌,195.50,192.25,201.50,,True
5388.TW,TWSE:5388,突破上軌,85.90,86.06,113.00,,True,突破上軌,85.90,86.65,141.05,,True
5519.TW,TWSE:5519,跌破下軌,30.85,30.63,,27.20,True,跌破下軌,30.85,30.66,,25.55,True
5531.TW,TWSE:5531,突破上軌,9.00,9.07,11.45,,True,跌破下軌,9.00,8.93,,8.72,True
5607.TW,TWSE:5607,跌破下軌,46.00,46.02,,34.37,True,跌破下軌,46.00,46.48,,28.20,True
5880.TW,TWSE:5880,跌破下軌,23.55,23.52,,22.56,True,跌破下軌,23.55,23.36,,20.72,True
6112.TW,TWSE:6112,跌破下軌,44.35,44.84,,45.15,False,跌破下軌,44.35,44.52,,35.22,True
6115.TW,TWSE:6115,跌破下軌,46.75,46.58,,45.65,True,跌破下軌,46.75,46.53,,41.31,True
6117.TW,TWSE:6117,跌破下軌,74.80,75.53,,72.40,True,跌破下軌,74.80,75.68,,61.67,True
6183.TW,TWSE:6183,跌破下軌,95.00,94.81,,86.07,True,跌破下軌,95.00,94.60,,62.18,True
6189.TW,TWSE:6189,跌破下軌,43.85,43.79,,41.90,True,跌破下軌,43.85,43.47,,41.90,True
6201.TW,TWSE:6201,跌破下軌,54.50,54.31,,52.90,True,跌破下軌,54.50,54.01,,51.00,True
6281.TW,TWSE:6281,跌破下軌,61.40,61.35,,61.00,True,跌破下軌,61.40,60.83,,61.50,False
6283.TW,TWSE:6283,跌破下軌,22.45,22.69,,19.90,True,跌破下軌,22.45,22.53,,19.90,True
6456.TW,TWSE:6456,跌破下軌,39.20,39.01,,38.75,True,跌破下軌,39.20,39.37,,35.70,True
6464.TW,TWSE:6464,跌破下軌,75.00,74.83,,72.61,True,跌破下軌,75.00,74.86,,66.48,True
6579.TW,TWSE:6579,突破上軌,127.50,125.14,147.50,,True,突破上軌,127.50,123.77,178.25,,True
6591.TW,TWSE:6591,跌破下軌,66.60,66.69,,56.29,True,跌破下軌,66.60,67.30,,36.69,True
6668.TW,TWSE:6668,跌破下軌,37.00,37.21,,35.10,True,跌破下軌,37.00,36.92,,31.10,True
6715.TW,TWSE:6715,突破上軌,131.00,127.90,126.52,,False,突破上軌,131.00,127.59,210.54,,True
6754.TW,TWSE:6754,跌破下軌,44.50,44.16,,44.00,True,跌破下軌,44.50,44.48,,45.20,False
6782.TW,TWSE:6782,跌破下軌,170.00,170.27,,160.18,True,跌破下軌,170.00,169.65,,119.41,True
6807.TW,TWSE:6807,跌破下軌,45.45,45.21,,44.80,True,跌破下軌,45.45,45.07,,31.34,True
6835.TW,TWSE:6835,跌破下軌,37.25,37.13,,37.10,True,跌破下軌,37.25,37.42,,33.30,True
6863.TW,TWSE:6863,跌破下軌,108.00,107.58,,105.00,True,跌破下軌,108.00,108.24,,105.00,True
6914.TW,TWSE:6914,跌破下軌,140.50,140.84,,126.04,True,跌破下軌,140.50,140.29,,106.39,True
6994.TW,TWSE:6994,跌破下軌,88.80,89.18,,85.20,True,跌破下軌,88.80,88.31,,70.48,True
7732.TW,TWSE:7732,跌破下軌,36.60,36.62,,34.45,True,跌破下軌,36.60,36.79,,32.55,True
7749.TW,TWSE:7749,跌破下軌,401.50,401.39,,398.00,True,跌破下軌,401.50,402.69,,398.00,True
7765.TW,TWSE:7765,跌破下軌,257.00,254.75,,257.00,False,跌破下軌,257.00,255.49,,231.07,True
8443.TW,TWSE:8443,跌破下軌,11.45,11.36,,10.80,True,突破上軌,11.45,11.52,12.64,,True
8478.TW,TWSE:8478,跌破下軌,184.50,184.63,,141.03,True,跌破下軌,184.50,183.81,,124.44,True
9905.TW,TWSE:9905,突破上軌,20.15,20.20,22.33,,True,突破上軌,20.15,20.20,23.23,,True
9906.TW,TWSE:9906,跌破下軌,44.10,43.89,,43.75,True,跌破下軌,44.10,43.86,,43.75,True
9908.TW,TWSE:9908,突破上軌,29.90,29.98,30.50,,True,突破上軌,29.90,30.20,30.68,,True
9911.TW,TWSE:9911,跌破下軌,83.20,83.21,,82.00,True,跌破下軌,83.20,82.77,,63.04,True
9918.TW,TWSE:9918,突破上軌,39.70,39.86,41.40,,True,突破上軌,39.70,39.89,41.40,,True
9925.TW,TWSE:9925,突破上軌,40.75,40.96,41.00,,True,突破上軌,40.75,40.82,41.00,,True
9926.TW,TWSE:9926,突破上軌,49.35,49.43,51.60,,True,跌破下軌,49.35,49.00,,45.20,True
9930.TW,TWSE:9930,跌破下軌,70.10,69.86,,67.60,True,跌破下軌,70.10,69.52,,50.09,True
9931.TW,TWSE:9931,跌破下軌,33.95,33.76,,33.00,True,跌破下軌,33.95,33.64,,31.35,True
9935.TW,TWSE:9935,跌破下軌,19.90,19.74,,18.75,True,跌破下軌,19.90,19.75,,18.28,True
9940.TW,TWSE:9940,跌破下軌,21.95,21.76,,21.40,True,跌破下軌,21.95,21.97,,21.40,True
9942.TW,TWSE:9942,突破上軌,113.50,113.74,115.00,,True,突破上軌,113.50,114.06,125.64,,True
9945.TW,TWSE:9945,跌破下軌,28.80,28.76,,27.84,True,跌破下軌,28.80,28.66,,27.74,True
9946.TW,TWSE:9946,跌破下軌,16.80,16.75,,16.15,True,跌破下軌,16.80,16.71,,15.58,True
2254.TW,TWSE:2254,突破上軌,59.50,59.89,67.70,,True,跌破下軌,59.50,58.96,,55.60,True
6955.TW,TWSE:6955,突破上軌,174.50,172.49,186.96,,True,突破上軌,174.50,173.71,186.96,,True
1580.TWO,TPEX:1580,跌破下軌,129.50,129.58,,129.46,True,跌破下軌,129.50,128.94,,108.82,True
1788.TWO,TPEX:1788,突破上軌,136.50,137.37,140.00,,True,突破上軌,136.50,137.52,140.00,,True
1796.TWO,TPEX:1796,跌破下軌,44.50,44.36,,43.00,True,跌破下軌,44.50,44.09,,39.20,True
2061.TWO,TPEX:2061,突破上軌,19.95,19.74,20.70,,True,突破上軌,19.95,20.05,29.85,,True
2235.TWO,TPEX:2235,突破上軌,36.55,36.33,45.33,,True,突破上軌,36.55,36.18,53.23,,True
2729.TWO,TPEX:2729,跌破下軌,173.00,171.67,,172.00,True,跌破下軌,173.00,172.19,,153.69,True
2734.TWO,TPEX:2734,跌破下軌,17.85,17.85,,17.80,True,跌破下軌,17.85,17.75,,15.75,True
2745.TWO,TPEX:2745,跌破下軌,104.00,104.35,,101.25,True,跌破下軌,104.00,103.09,,67.54,True
2754.TWO,TPEX:2754,跌破下軌,78.20,77.82,,74.52,True,跌破下軌,78.20,78.09,,62.93,True
2755.TWO,TPEX:2755,跌破下軌,113.00,112.35,,111.00,True,跌破下軌,113.00,112.53,,82.53,True
2937.TWO,TPEX:2937,突破上軌,44.00,44.37,45.35,,True,突破上軌,44.00,44.32,45.67,,True
2947.TWO,TPEX:2947,跌破下軌,80.30,80.32,,79.00,True,跌破下軌,80.30,80.33,,70.91,True
3171.TWO,TPEX:3171,突破上軌,48.55,48.48,59.00,,True,突破上軌,48.55,48.80,59.00,,True
3217.TWO,TPEX:3217,跌破下軌,156.50,155.70,,142.26,True,跌破下軌,156.50,154.95,,106.81,True
3221.TWO,TPEX:3221,突破上軌,30.10,30.02,29.15,,False,突破上軌,30.10,30.35,32.25,,True
3230.TWO,TPEX:3230,跌破下軌,26.55,26.68,,28.90,False,跌破下軌,26.55,28.17,,9.73,True
3232.TWO,TPEX:3232,跌破下軌,22.60,22.53,,22.55,True,跌破下軌,22.60,22.51,,20.74,True
3294.TWO,TPEX:3294,跌破下軌,38.30,38.03,,27.80,True,跌破下軌,38.30,37.93,,22.30,True
3313.TWO,TPEX:3313,跌破下軌,13.50,13.54,,12.75,True,跌破下軌,13.50,13.61,,10.45,True
3438.TWO,TPEX:3438,跌破下軌,49.00,49.64,,41.15,True,跌破下軌,49.00,48.89,,36.66,True
3483.TWO,TPEX:3483,跌破下軌,84.20,84.81,,86.70,False,跌破下軌,84.20,85.40,,77.08,True
3490.TWO,TPEX:3490,跌破下軌,23.35,23.47,,18.72,True,跌破下軌,23.35,23.42,,18.05,True
3520.TWO,TPEX:3520,跌破下軌,15.00,14.99,,12.76,True,跌破下軌,15.00,14.92,,11.62,True
3537.TWO,TPEX:3537,跌破下軌,47.15,46.89,,36.30,True,跌破下軌,47.15,46.77,,33.47,True
3577.TWO,TPEX:3577,跌破下軌,60.20,60.52,,53.03,True,跌破下軌,60.20,60.25,,44.57,True
3594.TWO,TPEX:3594,突破上軌,41.50,41.23,46.71,,True,突破上軌,41.50,41.00,64.47,,True
3625.TWO,TPEX:3625,跌破下軌,19.00,18.91,,12.50,True,跌破下軌,19.00,18.89,,10.85,True
4116.TWO,TPEX:4116,跌破下軌,42.55,42.77,,38.47,True,跌破下軌,42.55,42.80,,33.62,True
4126.TWO,TPEX:4126,跌破下軌,81.60,81.55,,81.20,True,跌破下軌,81.60,81.10,,75.87,True
4162.TWO,TPEX:4162,跌破下軌,66.50,66.60,,63.90,True,跌破下軌,66.50,67.25,,63.05,True
4205.TWO,TPEX:4205,跌破下軌,78.60,78.45,,78.70,False,跌破下軌,78.60,78.12,,73.13,True
4305.TWO,TPEX:4305,突破上軌,42.00,42.42,46.00,,True,跌破下軌,42.00,41.58,,33.56,True
4406.TWO,TPEX:4406,突破上軌,10.70,10.67,10.80,,True,突破上軌,10.70,10.61,11.80,,True
4420.TWO,TPEX:4420,跌破下軌,50.40,50.04,,48.80,True,跌破下軌,50.40,49.96,,24.01,True
4506.TWO,TPEX:4506,跌破下軌,111.00,110.60,,104.18,True,跌破下軌,111.00,111.07,,76.37,True
4535.TWO,TPEX:4535,跌破下軌,28.55,28.57,,27.80,True,跌破下軌,28.55,28.32,,27.72,True
4538.TWO,TPEX:4538,跌破下軌,17.85,17.71,,16.40,True,突破上軌,17.85,17.99,24.64,,True
4933.TWO,TPEX:4933,跌破下軌,56.20,56.41,,56.50,False,跌破下軌,56.20,56.43,,48.24,True
4974.TWO,TPEX:4974,突破上軌,76.30,76.17,99.00,,True,突破上軌,76.30,75.87,137.80,,True
5015.TWO,TPEX:5015,突破上軌,30.05,30.30,35.01,,True,突破上軌,30.05,29.71,43.30,,True
5016.TWO,TPEX:5016,突破上軌,25.40,25.42,26.41,,True,突破上軌,25.40,25.62,28.46,,True
5287.TWO,TPEX:5287,跌破下軌,165.50,164.86,,165.00,True,跌破下軌,165.50,164.87,,155.77,True
5403.TWO,TPEX:5403,跌破下軌,111.00,110.72,,111.50,False,跌破下軌,111.00,111.78,,97.81,True
5410.TWO,TPEX:5410,跌破下軌,30.05,29.96,,26.26,True,跌破下軌,30.05,29.81,,23.03,True
5457.TWO,TPEX:5457,跌破下軌,36.50,36.45,,37.15,False,跌破下軌,36.50,36.74,,33.00,True
5490.TWO,TPEX:5490,跌破下軌,25.30,25.38,,24.25,True,跌破下軌,25.30,25.62,,16.98,True
5493.TWO,TPEX:5493,跌破下軌,83.40,83.55,,64.94,True,跌破下軌,83.40,82.73,,51.33,True
5523.TWO,TPEX:5523,突破上軌,30.45,30.51,30.65,,True,突破上軌,30.45,30.61,34.00,,True
5604.TWO,TPEX:5604,突破上軌,38.40,38.26,41.50,,True,突破上軌,38.40,38.65,46.93,,True
5609.TWO,TPEX:5609,跌破下軌,78.70,78.51,,72.00,True,跌破下軌,78.70,78.81,,62.72,True
5704.TWO,TPEX:5704,跌破下軌,22.55,22.64,,23.05,False,跌破下軌,22.55,23.40,,22.50,True
5878.TWO,TPEX:5878,突破上軌,41.75,41.87,42.85,,True,突破上軌,41.75,41.93,48.85,,True
5903.TWO,TPEX:5903,突破上軌,190.00,191.60,202.50,,True,跌破下軌,190.00,189.73,,169.11,True
6023.TWO,TPEX:6023,跌破下軌,93.90,93.98,,77.92,True,跌破下軌,93.90,93.37,,54.06,True
6109.TWO,TPEX:6109,跌破下軌,11.70,11.62,,9.71,True,跌破下軌,11.70,11.62,,7.74,True
6140.TWO,TPEX:6140,跌破下軌,22.75,23.11,,24.00,False,跌破下軌,22.75,22.95,,19.55,True
6148.TWO,TPEX:6148,跌破下軌,36.30,36.55,,36.50,False,跌破下軌,36.30,36.13,,20.34,True
6150.TWO,TPEX:6150,跌破下軌,60.30,60.21,,62.10,False,跌破下軌,60.30,61.15,,50.10,True
6154.TWO,TPEX:6154,跌破下軌,13.70,13.57,,12.95,True,突破上軌,13.70,13.76,16.37,,True
6158.TWO,TPEX:6158,跌破下軌,20.50,20.30,,20.60,False,跌破下軌,20.50,20.68,,18.76,True
6161.TWO,TPEX:6161,跌破下軌,42.50,42.54,,37.09,True,跌破下軌,42.50,42.77,,34.57,True
6220.TWO,TPEX:6220,突破上軌,28.20,28.46,28.20,,False,突破上軌,28.20,27.91,28.98,,True
6240.TWO,TPEX:6240,跌破下軌,18.70,18.52,,18.00,True,跌破下軌,18.70,18.52,,17.05,True
6242.TWO,TPEX:6242,突破上軌,38.85,39.19,43.70,,True,跌破下軌,38.85,38.66,,33.57,True
6263.TWO,TPEX:6263,跌破下軌,124.00,123.88,,123.50,True,跌破下軌,124.00,123.89,,116.69,True
6264.TWO,TPEX:6264,跌破下軌,7.02,6.98,,6.50,True,跌破下軌,7.02,6.95,,6.50,True
6276.TWO,TPEX:6276,跌破下軌,35.30,35.03,,32.45,True,跌破下軌,35.30,35.44,,27.70,True
6279.TWO,TPEX:6279,跌破下軌,116.00,116.62,,114.91,True,跌破下軌,116.00,118.15,,112.63,True
6290.TWO,TPEX:6290,跌破下軌,157.00,158.64,,87.62,True,跌破下軌,157.00,155.66,,58.38,True
6425.TWO,TPEX:6425,跌破下軌,67.80,67.23,,37.50,True,跌破下軌,67.80,68.32,,37.50,True
6482.TWO,TPEX:6482,跌破下軌,36.20,36.51,,36.95,False,跌破下軌,36.20,36.57,,34.35,True
6498.TWO,TPEX:6498,跌破下軌,86.20,86.01,,83.23,True,跌破下軌,86.20,86.02,,57.98,True
6527.TWO,TPEX:6527,跌破下軌,75.00,75.08,,72.00,True,跌破下軌,75.00,74.31,,66.86,True
6561.TWO,TPEX:6561,跌破下軌,320.50,319.66,,328.00,False,跌破下軌,320.50,325.17,,294.28,True
6569.TWO,TPEX:6569,跌破下軌,106.50,106.42,,103.50,True,跌破下軌,106.50,105.92,,102.46,True
6590.TWO,TPEX:6590,跌破下軌,73.00,72.56,,60.96,True,跌破下軌,73.00,72.50,,54.52,True
6615.TWO,TPEX:6615,跌破下軌,29.20,29.08,,29.00,True,跌破下軌,29.20,28.97,,29.00,True
6690.TWO,TPEX:6690,跌破下軌,163.00,163.35,,159.00,True,跌破下軌,163.00,163.41,,138.69,True
6697.TWO,TPEX:6697,跌破下軌,44.55,44.39,,41.50,True,跌破下軌,44.55,44.80,,35.00,True
6712.TWO,TPEX:6712,跌破下軌,154.50,153.55,,147.27,True,跌破下軌,154.50,153.88,,126.59,True
6733.TWO,TPEX:6733,跌破下軌,36.40,36.23,,27.00,True,跌破下軌,36.40,36.67,,23.20,True
6739.TWO,TPEX:6739,突破上軌,950.00,954.20,1020.00,,True,突破上軌,950.00,912.47,1020.00,,True
6741.TWO,TPEX:6741,跌破下軌,66.20,66.61,,68.40,False,跌破下軌,66.20,66.99,,64.57,True
6752.TWO,TPEX:6752,跌破下軌,116.50,117.08,,114.50,True,跌破下軌,116.50,116.59,,80.43,True
