symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
1452.TW,https://tw.tradingview.com/symbols/TWSE-1452/,跌破下軌,11.65,11.56,,10.91,False,跌破下軌,11.65,11.61,,10.72,False
1460.TW,https://tw.tradingview.com/symbols/TWSE-1460/,突破上軌,6.82,6.85,7.66,,False,突破上軌,6.82,6.82,8.67,,False
1466.TW,https://tw.tradingview.com/symbols/TWSE-1466/,突破上軌,16.65,16.21,19.30,,False,突破上軌,16.65,16.05,19.70,,False
1470.TW,https://tw.tradingview.com/symbols/TWSE-1470/,跌破下軌,22.80,22.67,,19.55,False,跌破下軌,22.80,22.60,,17.60,False
1525.TW,https://tw.tradingview.com/symbols/TWSE-1525/,跌破下軌,61.20,61.05,,57.09,False,跌破下軌,61.20,61.29,,51.48,False
1533.TW,https://tw.tradingview.com/symbols/TWSE-1533/,跌破下軌,30.00,29.73,,27.40,False,跌破下軌,30.00,30.29,,25.50,False
1537.TW,https://tw.tradingview.com/symbols/TWSE-1537/,跌破下軌,123.00,122.01,,120.00,False,跌破下軌,123.00,122.60,,114.56,False
1558.TW,https://tw.tradingview.com/symbols/TWSE-1558/,跌破下軌,95.00,94.24,,88.70,False,跌破下軌,95.00,94.20,,83.87,False
1604.TW,https://tw.tradingview.com/symbols/TWSE-1604/,跌破下軌,23.75,23.74,,23.75,False,跌破下軌,23.75,23.61,,23.27,False
1726.TW,https://tw.tradingview.com/symbols/TWSE-1726/,突破上軌,75.80,76.18,76.90,,False,跌破下軌,75.80,75.51,,65.64,False
1730.TW,https://tw.tradingview.com/symbols/TWSE-1730/,突破上軌,53.10,53.56,56.30,,False,突破上軌,53.10,53.59,56.74,,False
1731.TW,https://tw.tradingview.com/symbols/TWSE-1731/,跌破下軌,21.85,21.69,,21.48,False,突破上軌,21.85,21.98,25.70,,False
1737.TW,https://tw.tradingview.com/symbols/TWSE-1737/,突破上軌,31.50,31.80,33.00,,False,突破上軌,31.50,31.76,34.46,,False
1806.TW,https://tw.tradingview.com/symbols/TWSE-1806/,跌破下軌,8.80,8.75,,8.66,False,跌破下軌,8.80,8.73,,7.88,False
1817.TW,https://tw.tradingview.com/symbols/TWSE-1817/,跌破下軌,38.55,38.31,,37.40,False,突破上軌,38.55,38.73,49.83,,False
2013.TW,https://tw.tradingview.com/symbols/TWSE-2013/,跌破下軌,41.20,40.88,,39.61,False,跌破下軌,41.20,41.04,,37.75,False
2109.TW,https://tw.tradingview.com/symbols/TWSE-2109/,跌破下軌,14.75,14.69,,14.70,False,跌破下軌,14.75,14.74,,12.73,False
2114.TW,https://tw.tradingview.com/symbols/TWSE-2114/,突破上軌,89.40,89.97,94.00,,False,跌破下軌,89.40,89.32,,74.15,False
2115.TW,https://tw.tradingview.com/symbols/TWSE-2115/,跌破下軌,23.95,23.84,,24.20,True,跌破下軌,23.95,23.86,,24.20,True
2248.TW,https://tw.tradingview.com/symbols/TWSE-2248/,跌破下軌,46.10,46.19,,41.00,False,跌破下軌,46.10,46.69,,39.07,False
2414.TW,https://tw.tradingview.com/symbols/TWSE-2414/,跌破下軌,40.65,40.37,,37.41,False,跌破下軌,40.65,40.50,,29.75,False
2433.TW,https://tw.tradingview.com/symbols/TWSE-2433/,突破上軌,46.45,46.90,50.40,,False,跌破下軌,46.45,46.03,,43.29,False
2450.TW,https://tw.tradingview.com/symbols/TWSE-2450/,突破上軌,28.90,29.14,30.69,,False,突破上軌,28.90,29.06,36.49,,False
2524.TW,https://tw.tradingview.com/symbols/TWSE-2524/,跌破下軌,40.35,40.06,,39.25,False,跌破下軌,40.35,40.21,,31.05,False
2538.TW,https://tw.tradingview.com/symbols/TWSE-2538/,跌破下軌,10.50,10.51,,10.35,False,跌破下軌,10.50,10.44,,10.35,False
2546.TW,https://tw.tradingview.com/symbols/TWSE-2546/,跌破下軌,85.20,84.89,,70.36,False,跌破下軌,85.20,84.46,,60.85,False
2547.TW,https://tw.tradingview.com/symbols/TWSE-2547/,跌破下軌,10.65,10.56,,10.40,False,跌破下軌,10.65,10.55,,8.40,False
2607.TW,https://tw.tradingview.com/symbols/TWSE-2607/,跌破下軌,56.00,55.60,,53.40,False,跌破下軌,56.00,55.68,,42.17,False
2608.TW,https://tw.tradingview.com/symbols/TWSE-2608/,跌破下軌,32.40,32.21,,32.25,False,跌破下軌,32.40,32.34,,31.56,False
2633.TW,https://tw.tradingview.com/symbols/TWSE-2633/,跌破下軌,27.00,26.85,,26.20,False,跌破下軌,27.00,26.78,,23.84,False
2646.TW,https://tw.tradingview.com/symbols/TWSE-2646/,跌破下軌,22.85,22.67,,22.65,False,跌破下軌,22.85,22.70,,21.35,False
2701.TW,https://tw.tradingview.com/symbols/TWSE-2701/,跌破下軌,10.90,10.86,,10.83,False,跌破下軌,10.90,10.90,,10.29,False
2706.TW,https://tw.tradingview.com/symbols/TWSE-2706/,跌破下軌,12.80,12.74,,12.60,False,跌破下軌,12.80,12.71,,12.08,False
2707.TW,https://tw.tradingview.com/symbols/TWSE-2707/,突破上軌,189.50,190.96,204.50,,False,突破上軌,189.50,191.30,228.69,,False
2731.TW,https://tw.tradingview.com/symbols/TWSE-2731/,突破上軌,184.00,182.16,184.00,,False,突破上軌,184.00,181.26,184.00,,False
2762.TW,https://tw.tradingview.com/symbols/TWSE-2762/,跌破下軌,72.50,72.08,,71.62,False,跌破下軌,72.50,72.15,,66.10,False
2816.TW,https://tw.tradingview.com/symbols/TWSE-2816/,跌破下軌,28.25,28.02,,24.33,False,跌破下軌,28.25,28.12,,23.58,False
2849.TW,https://tw.tradingview.com/symbols/TWSE-2849/,跌破下軌,13.10,12.99,,12.54,False,跌破下軌,13.10,13.16,,11.67,False
2851.TW,https://tw.tradingview.com/symbols/TWSE-2851/,突破上軌,27.00,27.25,27.50,,False,突破上軌,27.00,27.21,27.50,,False
2897.TW,https://tw.tradingview.com/symbols/TWSE-2897/,突破上軌,9.30,9.27,9.25,,True,突破上軌,9.30,9.26,10.12,,False
2904.TW,https://tw.tradingview.com/symbols/TWSE-2904/,突破上軌,17.05,17.16,17.70,,False,跌破下軌,17.05,16.91,,15.66,False
2906.TW,https://tw.tradingview.com/symbols/TWSE-2906/,跌破下軌,12.25,12.24,,12.20,False,跌破下軌,12.25,12.13,,12.30,True
2908.TW,https://tw.tradingview.com/symbols/TWSE-2908/,突破上軌,20.30,20.40,20.60,,False,突破上軌,20.30,20.47,20.95,,False
3029.TW,https://tw.tradingview.com/symbols/TWSE-3029/,跌破下軌,108.00,107.25,,103.00,False,跌破下軌,108.00,107.26,,64.63,False
3033.TW,https://tw.tradingview.com/symbols/TWSE-3033/,跌破下軌,30.00,30.04,,27.60,False,跌破下軌,30.00,29.83,,26.30,False
3130.TW,https://tw.tradingview.com/symbols/TWSE-3130/,突破上軌,223.50,223.58,235.00,,False,突破上軌,223.50,225.36,235.00,,False
3164.TW,https://tw.tradingview.com/symbols/TWSE-3164/,跌破下軌,17.95,17.78,,17.35,False,跌破下軌,17.95,17.94,,17.20,False
3266.TW,https://tw.tradingview.com/symbols/TWSE-3266/,跌破下軌,13.45,13.48,,13.20,False,跌破下軌,13.45,13.48,,13.20,False
3454.TW,https://tw.tradingview.com/symbols/TWSE-3454/,突破上軌,99.20,99.18,114.47,,False,突破上軌,99.20,99.24,150.22,,False
3576.TW,https://tw.tradingview.com/symbols/TWSE-3576/,突破上軌,15.90,15.99,14.85,,True,突破上軌,15.90,15.06,15.30,,True
3652.TW,https://tw.tradingview.com/symbols/TWSE-3652/,跌破下軌,28.15,27.90,,24.85,False,跌破下軌,28.15,27.96,,24.21,False
4155.TW,https://tw.tradingview.com/symbols/TWSE-4155/,跌破下軌,14.30,14.22,,13.80,False,跌破下軌,14.30,14.22,,13.65,False
4190.TW,https://tw.tradingview.com/symbols/TWSE-4190/,跌破下軌,29.10,28.96,,29.15,True,跌破下軌,29.10,29.05,,29.35,True
4560.TW,https://tw.tradingview.com/symbols/TWSE-4560/,突破上軌,32.00,32.23,41.24,,False,跌破下軌,32.00,31.68,,26.66,False
4904.TW,https://tw.tradingview.com/symbols/TWSE-4904/,突破上軌,92.20,92.27,96.00,,False,突破上軌,92.20,92.51,96.00,,False
4930.TW,https://tw.tradingview.com/symbols/TWSE-4930/,跌破下軌,21.70,21.51,,21.40,False,跌破下軌,21.70,21.53,,21.50,False
4935.TW,https://tw.tradingview.com/symbols/TWSE-4935/,跌破下軌,38.65,38.33,,37.00,False,跌破下軌,38.65,38.80,,36.15,False
4942.TW,https://tw.tradingview.com/symbols/TWSE-4942/,跌破下軌,37.05,36.81,,34.50,False,跌破下軌,37.05,36.88,,33.10,False
5906.TW,https://tw.tradingview.com/symbols/TWSE-5906/,跌破下軌,49.50,49.79,,45.43,False,跌破下軌,49.50,49.67,,43.31,False
6165.TW,https://tw.tradingview.com/symbols/TWSE-6165/,跌破下軌,41.10,40.98,,41.40,True,跌破下軌,41.10,40.80,,31.64,False
6183.TW,https://tw.tradingview.com/symbols/TWSE-6183/,突破上軌,94.80,95.66,100.00,,False,跌破下軌,94.80,94.52,,62.18,False
6754.TW,https://tw.tradingview.com/symbols/TWSE-6754/,跌破下軌,43.00,42.68,,43.30,True,跌破下軌,43.00,43.06,,44.00,True
6790.TW,https://tw.tradingview.com/symbols/TWSE-6790/,跌破下軌,37.65,37.64,,36.85,False,跌破下軌,37.65,37.62,,36.77,False
6958.TW,https://tw.tradingview.com/symbols/TWSE-6958/,跌破下軌,14.95,14.88,,14.90,False,跌破下軌,14.95,14.86,,14.90,False
7722.TW,https://tw.tradingview.com/symbols/TWSE-7722/,跌破下軌,435.00,431.70,,447.50,True,跌破下軌,435.00,430.96,,424.93,False
7786.TW,https://tw.tradingview.com/symbols/TWSE-7786/,跌破下軌,146.00,144.87,,149.50,True,跌破下軌,146.00,144.79,,149.50,True
7791.TW,https://tw.tradingview.com/symbols/TWSE-7791/,跌破下軌,70.20,69.60,,70.00,False,跌破下軌,70.20,69.82,,70.70,True
8411.TW,https://tw.tradingview.com/symbols/TWSE-8411/,跌破下軌,11.95,11.89,,11.70,False,跌破下軌,11.95,11.90,,10.56,False
8463.TW,https://tw.tradingview.com/symbols/TWSE-8463/,跌破下軌,26.60,26.38,,22.50,False,跌破下軌,26.60,26.36,,19.33,False
9905.TW,https://tw.tradingview.com/symbols/TWSE-9905/,跌破下軌,19.95,19.85,,19.80,False,跌破下軌,19.95,19.81,,19.80,False
9908.TW,https://tw.tradingview.com/symbols/TWSE-9908/,突破上軌,29.75,29.95,30.50,,False,跌破下軌,29.75,29.68,,27.60,False
9911.TW,https://tw.tradingview.com/symbols/TWSE-9911/,突破上軌,84.60,85.33,89.20,,False,突破上軌,84.60,85.13,93.55,,False
9917.TW,https://tw.tradingview.com/symbols/TWSE-9917/,跌破下軌,105.00,104.40,,105.00,False,跌破下軌,105.00,104.53,,100.39,False
9918.TW,https://tw.tradingview.com/symbols/TWSE-9918/,跌破下軌,39.35,39.24,,37.54,False,跌破下軌,39.35,39.33,,34.61,False
9925.TW,https://tw.tradingview.com/symbols/TWSE-9925/,突破上軌,40.60,40.82,41.00,,False,突破上軌,40.60,40.85,41.00,,False
9926.TW,https://tw.tradingview.com/symbols/TWSE-9926/,突破上軌,49.10,49.48,51.60,,False,跌破下軌,49.10,48.91,,45.20,False
9930.TW,https://tw.tradingview.com/symbols/TWSE-9930/,跌破下軌,69.30,68.94,,67.60,False,跌破下軌,69.30,69.12,,51.18,False
9931.TW,https://tw.tradingview.com/symbols/TWSE-9931/,跌破下軌,33.80,33.74,,33.00,False,跌破下軌,33.80,33.61,,31.35,False
9935.TW,https://tw.tradingview.com/symbols/TWSE-9935/,跌破下軌,19.35,19.23,,18.75,False,跌破下軌,19.35,19.41,,18.42,False
9940.TW,https://tw.tradingview.com/symbols/TWSE-9940/,跌破下軌,21.55,21.44,,21.40,False,跌破下軌,21.55,21.56,,21.40,False
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,跌破下軌,58.50,58.41,,56.30,False,跌破下軌,58.50,58.64,,55.60,False
6645.TW,https://tw.tradingview.com/symbols/TWSE-6645/,跌破下軌,17.40,17.27,,16.20,False,跌破下軌,17.40,17.26,,16.20,False
6771.TW,https://tw.tradingview.com/symbols/TWSE-6771/,跌破下軌,44.00,43.90,,43.25,False,跌破下軌,44.00,43.61,,43.25,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.00,136.97,140.00,,False,跌破下軌,136.00,135.90,,120.92,False
2230.TWO,https://tw.tradingview.com/symbols/TPEX-2230/,跌破下軌,76.40,78.91,,78.50,True,跌破下軌,76.40,78.23,,73.28,False
2641.TWO,https://tw.tradingview.com/symbols/TPEX-2641/,跌破下軌,19.40,19.32,,17.85,False,跌破下軌,19.40,19.33,,15.85,False
2729.TWO,https://tw.tradingview.com/symbols/TPEX-2729/,跌破下軌,171.00,169.61,,170.00,False,跌破下軌,171.00,170.73,,153.69,False
2752.TWO,https://tw.tradingview.com/symbols/TPEX-2752/,跌破下軌,205.50,204.17,,198.00,False,跌破下軌,205.50,204.08,,198.00,False
2937.TWO,https://tw.tradingview.com/symbols/TPEX-2937/,突破上軌,44.00,44.23,45.35,,False,突破上軌,44.00,44.39,45.67,,False
2947.TWO,https://tw.tradingview.com/symbols/TPEX-2947/,跌破下軌,79.50,79.13,,79.00,False,跌破下軌,79.50,79.30,,70.91,False
2949.TWO,https://tw.tradingview.com/symbols/TPEX-2949/,跌破下軌,62.00,62.28,,63.20,True,跌破下軌,62.00,61.86,,59.66,False
3118.TWO,https://tw.tradingview.com/symbols/TPEX-3118/,跌破下軌,32.75,32.57,,30.50,False,跌破下軌,32.75,32.46,,26.80,False
3232.TWO,https://tw.tradingview.com/symbols/TPEX-3232/,跌破下軌,22.25,22.22,,22.25,False,跌破下軌,22.25,22.10,,20.74,False
3284.TWO,https://tw.tradingview.com/symbols/TPEX-3284/,突破上軌,22.10,21.87,27.10,,False,突破上軌,22.10,22.18,59.26,,False
3526.TWO,https://tw.tradingview.com/symbols/TPEX-3526/,突破上軌,264.00,265.53,268.50,,False,突破上軌,264.00,263.44,278.87,,False
3611.TWO,https://tw.tradingview.com/symbols/TPEX-3611/,跌破下軌,191.50,189.91,,176.10,False,跌破下軌,191.50,190.29,,151.89,False
3615.TWO,https://tw.tradingview.com/symbols/TPEX-3615/,突破上軌,29.35,28.90,29.40,,False,突破上軌,29.35,29.15,41.08,,False
4163.TWO,https://tw.tradingview.com/symbols/TPEX-4163/,突破上軌,102.50,100.08,112.00,,False,突破上軌,102.50,100.62,122.68,,False
4192.TWO,https://tw.tradingview.com/symbols/TPEX-4192/,跌破下軌,22.00,21.96,,22.40,True,跌破下軌,22.00,22.14,,23.30,True
4420.TWO,https://tw.tradingview.com/symbols/TPEX-4420/,突破上軌,50.90,51.08,60.00,,False,突破上軌,50.90,51.16,64.80,,False
4430.TWO,https://tw.tradingview.com/symbols/TPEX-4430/,突破上軌,18.45,18.62,21.45,,False,突破上軌,18.45,18.58,25.98,,False
4535.TWO,https://tw.tradingview.com/symbols/TPEX-4535/,突破上軌,29.75,29.66,31.60,,False,突破上軌,29.75,29.54,35.35,,False
4568.TWO,https://tw.tradingview.com/symbols/TPEX-4568/,跌破下軌,41.60,41.35,,40.25,False,跌破下軌,41.60,41.38,,39.16,False
4580.TWO,https://tw.tradingview.com/symbols/TPEX-4580/,跌破下軌,80.80,80.32,,73.43,False,跌破下軌,80.80,80.53,,70.43,False
4744.TWO,https://tw.tradingview.com/symbols/TPEX-4744/,突破上軌,31.95,31.45,35.40,,False,突破上軌,31.95,31.72,35.40,,False
4747.TWO,https://tw.tradingview.com/symbols/TPEX-4747/,跌破下軌,56.70,56.19,,56.50,False,跌破下軌,56.70,56.49,,56.40,False
4754.TWO,https://tw.tradingview.com/symbols/TPEX-4754/,跌破下軌,38.20,38.01,,38.10,False,跌破下軌,38.20,37.94,,33.12,False
5211.TWO,https://tw.tradingview.com/symbols/TPEX-5211/,跌破下軌,24.70,24.56,,20.70,False,跌破下軌,24.70,25.15,,18.95,False
5212.TWO,https://tw.tradingview.com/symbols/TPEX-5212/,跌破下軌,51.70,51.40,,43.50,False,跌破下軌,51.70,51.21,,43.44,False
5230.TWO,https://tw.tradingview.com/symbols/TPEX-5230/,跌破下軌,17.05,16.90,,15.00,False,跌破下軌,17.05,16.90,,15.00,False
5287.TWO,https://tw.tradingview.com/symbols/TPEX-5287/,跌破下軌,165.00,163.98,,164.00,False,跌破下軌,165.00,164.12,,155.77,False
5403.TWO,https://tw.tradingview.com/symbols/TPEX-5403/,跌破下軌,110.00,109.60,,110.50,True,跌破下軌,110.00,109.94,,97.81,False
5410.TWO,https://tw.tradingview.com/symbols/TPEX-5410/,跌破下軌,29.80,29.62,,26.26,False,跌破下軌,29.80,29.62,,23.03,False
5487.TWO,https://tw.tradingview.com/symbols/TPEX-5487/,跌破下軌,27.65,27.62,,28.10,True,跌破下軌,27.65,27.75,,26.00,False
5520.TWO,https://tw.tradingview.com/symbols/TPEX-5520/,跌破下軌,87.90,87.35,,78.90,False,跌破下軌,87.90,87.15,,65.12,False
5523.TWO,https://tw.tradingview.com/symbols/TPEX-5523/,突破上軌,30.50,30.69,30.65,,False,突破上軌,30.50,30.62,34.00,,False
5609.TWO,https://tw.tradingview.com/symbols/TPEX-5609/,跌破下軌,78.10,77.37,,72.00,False,跌破下軌,78.10,78.23,,62.72,False
5878.TWO,https://tw.tradingview.com/symbols/TPEX-5878/,突破上軌,41.70,41.79,42.85,,False,突破上軌,41.70,41.99,48.85,,False
5903.TWO,https://tw.tradingview.com/symbols/TPEX-5903/,突破上軌,194.50,195.42,202.50,,False,突破上軌,194.50,193.93,200.00,,False
6154.TWO,https://tw.tradingview.com/symbols/TPEX-6154/,跌破下軌,13.70,13.63,,12.95,False,突破上軌,13.70,13.82,16.37,,False
6169.TWO,https://tw.tradingview.com/symbols/TPEX-6169/,跌破下軌,18.10,17.96,,18.20,True,跌破下軌,18.10,18.33,,16.20,False
6195.TWO,https://tw.tradingview.com/symbols/TPEX-6195/,跌破下軌,25.10,25.03,,25.05,False,跌破下軌,25.10,25.01,,25.20,True
6242.TWO,https://tw.tradingview.com/symbols/TPEX-6242/,突破上軌,38.75,39.00,43.70,,False,跌破下軌,38.75,38.60,,33.57,False
6246.TWO,https://tw.tradingview.com/symbols/TPEX-6246/,跌破下軌,12.50,12.67,,12.90,True,跌破下軌,12.50,12.66,,11.55,False
6523.TWO,https://tw.tradingview.com/symbols/TPEX-6523/,跌破下軌,116.00,116.27,,108.61,False,跌破下軌,116.00,115.53,,108.61,False
6556.TWO,https://tw.tradingview.com/symbols/TPEX-6556/,跌破下軌,67.80,67.75,,66.50,False,跌破下軌,67.80,67.61,,58.25,False
6569.TWO,https://tw.tradingview.com/symbols/TPEX-6569/,跌破下軌,103.00,102.27,,103.50,True,跌破下軌,103.00,103.48,,102.46,False
6576.TWO,https://tw.tradingview.com/symbols/TPEX-6576/,突破上軌,87.00,87.24,93.70,,False,突破上軌,87.00,85.96,107.50,,False
6642.TWO,https://tw.tradingview.com/symbols/TPEX-6642/,突破上軌,56.20,56.65,61.70,,False,突破上軌,56.20,56.38,75.06,,False
6712.TWO,https://tw.tradingview.com/symbols/TPEX-6712/,跌破下軌,152.00,151.38,,148.00,False,跌破下軌,152.00,151.04,,126.59,False
6767.TWO,https://tw.tradingview.com/symbols/TPEX-6767/,突破上軌,29.00,29.13,33.80,,False,突破上軌,29.00,29.13,42.90,,False
6872.TWO,https://tw.tradingview.com/symbols/TPEX-6872/,跌破下軌,19.60,19.47,,17.70,False,跌破下軌,19.60,19.64,,17.70,False
6881.TWO,https://tw.tradingview.com/symbols/TPEX-6881/,跌破下軌,225.50,223.80,,222.00,False,跌破下軌,225.50,224.58,,173.18,False
7556.TWO,https://tw.tradingview.com/symbols/TPEX-7556/,跌破下軌,160.50,159.41,,148.52,False,跌破下軌,160.50,159.07,,100.41,False
8099.TWO,https://tw.tradingview.com/symbols/TPEX-8099/,跌破下軌,68.00,68.22,,61.79,False,跌破下軌,68.00,67.46,,43.54,False
8284.TWO,https://tw.tradingview.com/symbols/TPEX-8284/,突破上軌,63.00,63.50,69.70,,False,跌破下軌,63.00,62.60,,53.46,False
8291.TWO,https://tw.tradingview.com/symbols/TPEX-8291/,突破上軌,17.10,17.10,27.75,,False,突破上軌,17.10,17.10,60.74,,False
8409.TWO,https://tw.tradingview.com/symbols/TPEX-8409/,跌破下軌,20.25,20.31,,20.60,True,跌破下軌,20.25,20.21,,18.75,False
8426.TWO,https://tw.tradingview.com/symbols/TPEX-8426/,跌破下軌,27.05,27.07,,25.30,False,跌破下軌,27.05,26.95,,25.30,False
8435.TWO,https://tw.tradingview.com/symbols/TPEX-8435/,突破上軌,55.00,54.87,69.50,,False,突破上軌,55.00,54.87,74.29,,False
8446.TWO,https://tw.tradingview.com/symbols/TPEX-8446/,跌破下軌,93.70,93.02,,92.50,False,跌破下軌,93.70,92.97,,87.51,False
8908.TWO,https://tw.tradingview.com/symbols/TPEX-8908/,跌破下軌,41.20,41.01,,40.00,False,跌破下軌,41.20,40.92,,37.67,False
8916.TWO,https://tw.tradingview.com/symbols/TPEX-8916/,跌破下軌,48.80,48.71,,45.93,False,跌破下軌,48.80,48.45,,43.74,False
