symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check,月K_status,月K_close,月K_bband,月K_prev_high,月K_prev_low,月K_strict_check
2305.TW,https://www.tradingview.com/symbols/TWSE-2305/,突破上軌,13.60,13.33,13.30,,False,突破上軌,13.60,12.96,30.50,,True,突破上軌,13.60,13.11,38.10,,True
2312.TW,https://www.tradingview.com/symbols/TWSE-2312/,突破上軌,27.55,26.80,25.15,,False,突破上軌,27.55,26.41,34.16,,True,突破上軌,27.55,26.83,34.16,,True
2419.TW,https://www.tradingview.com/symbols/TWSE-2419/,突破上軌,29.80,29.69,28.15,,False,突破上軌,29.80,28.92,41.60,,True,突破上軌,29.80,28.39,53.71,,True
9955.TW,https://www.tradingview.com/symbols/TWSE-9955/,突破上軌,36.90,35.77,36.00,,False,突破上軌,36.90,35.51,42.10,,True,突破上軌,36.90,35.54,42.10,,True
2949.TWO,https://www.tradingview.com/symbols/TPEX-2949/,跌破下軌,64.50,64.57,,65.20,False,跌破下軌,64.50,64.74,,59.66,True,跌破下軌,64.50,64.54,,59.66,True
6210.TWO,https://www.tradingview.com/symbols/TPEX-6210/,突破上軌,21.95,21.61,22.65,,True,突破上軌,21.95,21.63,29.85,,True,突破上軌,21.95,21.72,41.67,,True
6654.TWO,https://www.tradingview.com/symbols/TPEX-6654/,突破上軌,97.00,94.25,99.80,,True,突破上軌,97.00,95.19,99.80,,True,突破上軌,97.00,96.71,101.48,,True
8064.TWO,https://www.tradingview.com/symbols/TPEX-8064/,突破上軌,55.80,54.23,50.90,,False,突破上軌,55.80,54.07,72.77,,True,突破上軌,55.80,54.23,72.77,,True
8080.TWO,https://www.tradingview.com/symbols/TPEX-8080/,突破上軌,39.50,38.67,35.95,,False,突破上軌,39.50,37.23,42.00,,True,突破上軌,39.50,37.03,42.00,,True
