symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
1614.TW,https://tw.tradingview.com/symbols/TWSE-1614/,突破上軌,34.40,34.70,39.90,,False,突破上軌,34.40,34.69,50.59,,False
1707.TW,https://tw.tradingview.com/symbols/TWSE-1707/,跌破下軌,121.00,120.85,,117.43,False,跌破下軌,121.00,120.12,,116.90,False
1722.TW,https://tw.tradingview.com/symbols/TWSE-1722/,跌破下軌,46.40,46.01,,45.90,False,跌破下軌,46.40,46.24,,43.60,False
1726.TW,https://tw.tradingview.com/symbols/TWSE-1726/,突破上軌,76.10,76.12,76.90,,False,突破上軌,76.10,76.67,76.96,,False
1731.TW,https://tw.tradingview.com/symbols/TWSE-1731/,跌破下軌,21.90,21.72,,21.48,False,突破上軌,21.90,21.99,25.70,,False
1734.TW,https://tw.tradingview.com/symbols/TWSE-1734/,突破上軌,31.05,31.34,32.60,,False,突破上軌,31.05,31.32,32.60,,False
1737.TW,https://tw.tradingview.com/symbols/TWSE-1737/,突破上軌,31.60,31.81,33.00,,False,突破上軌,31.60,31.76,34.46,,False
1817.TW,https://tw.tradingview.com/symbols/TWSE-1817/,跌破下軌,38.50,38.34,,37.40,False,突破上軌,38.50,38.72,49.83,,False
2002.TW,https://tw.tradingview.com/symbols/TWSE-2002/,突破上軌,20.75,20.89,21.35,,False,突破上軌,20.75,20.36,25.43,,False
2007.TW,https://tw.tradingview.com/symbols/TWSE-2007/,突破上軌,9.03,9.04,9.17,,False,突破上軌,9.03,8.89,13.65,,False
2008.TW,https://tw.tradingview.com/symbols/TWSE-2008/,突破上軌,30.10,30.17,30.50,,False,突破上軌,30.10,30.20,42.12,,False
2010.TW,https://tw.tradingview.com/symbols/TWSE-2010/,突破上軌,21.55,21.53,22.35,,False,突破上軌,21.55,21.63,22.35,,False
2013.TW,https://tw.tradingview.com/symbols/TWSE-2013/,突破上軌,42.95,43.18,45.00,,False,突破上軌,42.95,43.07,63.28,,False
2014.TW,https://tw.tradingview.com/symbols/TWSE-2014/,突破上軌,19.75,19.49,18.75,,True,突破上軌,19.75,18.94,26.15,,False
2020.TW,https://tw.tradingview.com/symbols/TWSE-2020/,突破上軌,24.35,24.48,27.14,,False,突破上軌,24.35,24.30,30.93,,False
2023.TW,https://tw.tradingview.com/symbols/TWSE-2023/,突破上軌,15.55,15.50,16.20,,False,突破上軌,15.55,15.41,17.50,,False
2029.TW,https://tw.tradingview.com/symbols/TWSE-2029/,突破上軌,21.80,21.86,24.45,,False,突破上軌,21.80,21.77,28.08,,False
2032.TW,https://tw.tradingview.com/symbols/TWSE-2032/,突破上軌,17.95,17.90,18.25,,False,突破上軌,17.95,18.06,21.81,,False
2033.TW,https://tw.tradingview.com/symbols/TWSE-2033/,突破上軌,16.85,16.81,22.45,,False,突破上軌,16.85,16.73,28.09,,False
2038.TW,https://tw.tradingview.com/symbols/TWSE-2038/,突破上軌,16.55,16.35,16.86,,False,突破上軌,16.55,16.22,22.84,,False
2101.TW,https://tw.tradingview.com/symbols/TWSE-2101/,跌破下軌,35.55,35.80,,33.59,False,跌破下軌,35.55,35.75,,29.01,False
2109.TW,https://tw.tradingview.com/symbols/TWSE-2109/,跌破下軌,14.90,14.89,,14.75,False,跌破下軌,14.90,14.80,,12.60,False
2114.TW,https://tw.tradingview.com/symbols/TWSE-2114/,突破上軌,89.50,90.32,94.00,,False,突破上軌,89.50,90.27,102.52,,False
2228.TW,https://tw.tradingview.com/symbols/TWSE-2228/,跌破下軌,95.90,95.14,,80.60,False,跌破下軌,95.90,96.71,,62.39,False
2233.TW,https://tw.tradingview.com/symbols/TWSE-2233/,突破上軌,289.50,281.65,273.00,,True,突破上軌,289.50,280.09,277.22,,True
2248.TW,https://tw.tradingview.com/symbols/TWSE-2248/,跌破下軌,48.00,47.69,,41.00,False,跌破下軌,48.00,48.20,,39.07,False
2348.TW,https://tw.tradingview.com/symbols/TWSE-2348/,跌破下軌,76.80,76.45,,76.20,False,跌破下軌,76.80,76.16,,64.53,False
2364.TW,https://tw.tradingview.com/symbols/TWSE-2364/,跌破下軌,62.80,62.61,,59.85,False,跌破下軌,62.80,63.05,,42.19,False
2377.TW,https://tw.tradingview.com/symbols/TWSE-2377/,跌破下軌,90.20,90.58,,93.10,True,跌破下軌,90.20,89.80,,94.30,True
2387.TW,https://tw.tradingview.com/symbols/TWSE-2387/,跌破下軌,37.60,37.44,,37.70,True,跌破下軌,37.60,37.53,,37.70,True
2397.TW,https://tw.tradingview.com/symbols/TWSE-2397/,跌破下軌,59.90,59.61,,57.86,False,跌破下軌,59.90,59.80,,50.55,False
2405.TW,https://tw.tradingview.com/symbols/TWSE-2405/,跌破下軌,16.30,16.35,,15.04,False,跌破下軌,16.30,16.30,,13.95,False
2408.TW,https://tw.tradingview.com/symbols/TWSE-2408/,突破上軌,326.50,323.75,313.00,,True,突破上軌,326.50,325.88,282.50,,True
2414.TW,https://tw.tradingview.com/symbols/TWSE-2414/,突破上軌,40.85,41.21,46.75,,False,跌破下軌,40.85,40.57,,29.71,False
2421.TW,https://tw.tradingview.com/symbols/TWSE-2421/,跌破下軌,143.00,144.47,,92.09,False,跌破下軌,143.00,143.38,,64.13,False
2427.TW,https://tw.tradingview.com/symbols/TWSE-2427/,跌破下軌,25.45,25.41,,23.89,False,跌破下軌,25.45,25.26,,18.91,False
2429.TW,https://tw.tradingview.com/symbols/TWSE-2429/,跌破下軌,61.60,61.18,,52.40,False,跌破下軌,61.60,64.03,,18.25,False
2433.TW,https://tw.tradingview.com/symbols/TWSE-2433/,跌破下軌,46.35,46.31,,46.50,True,跌破下軌,46.35,46.18,,43.29,False
2442.TW,https://tw.tradingview.com/symbols/TWSE-2442/,跌破下軌,21.25,21.08,,21.25,False,跌破下軌,21.25,21.07,,18.45,False
2450.TW,https://tw.tradingview.com/symbols/TWSE-2450/,突破上軌,28.95,29.12,31.35,,False,突破上軌,28.95,29.08,36.49,,False
2468.TW,https://tw.tradingview.com/symbols/TWSE-2468/,跌破下軌,37.90,38.48,,39.90,True,跌破下軌,37.90,37.95,,19.31,False
2476.TW,https://tw.tradingview.com/symbols/TWSE-2476/,跌破下軌,83.80,84.22,,66.38,False,跌破下軌,83.80,83.74,,57.35,False
2496.TW,https://tw.tradingview.com/symbols/TWSE-2496/,突破上軌,70.60,71.14,76.67,,False,突破上軌,70.60,70.53,91.46,,False
2505.TW,https://tw.tradingview.com/symbols/TWSE-2505/,跌破下軌,18.55,18.53,,17.50,False,跌破下軌,18.55,18.60,,16.65,False
2534.TW,https://tw.tradingview.com/symbols/TWSE-2534/,跌破下軌,20.05,19.87,,19.75,False,跌破下軌,20.05,19.87,,18.26,False
2536.TW,https://tw.tradingview.com/symbols/TWSE-2536/,跌破下軌,22.45,22.27,,22.30,False,跌破下軌,22.45,22.35,,23.00,True
2607.TW,https://tw.tradingview.com/symbols/TWSE-2607/,跌破下軌,56.50,56.00,,51.07,False,跌破下軌,56.50,56.17,,42.17,False
2608.TW,https://tw.tradingview.com/symbols/TWSE-2608/,跌破下軌,32.60,32.69,,32.80,True,跌破下軌,32.60,32.52,,31.56,False
2615.TW,https://tw.tradingview.com/symbols/TWSE-2615/,跌破下軌,73.50,73.06,,73.00,False,跌破下軌,73.50,73.78,,40.42,False
2636.TW,https://tw.tradingview.com/symbols/TWSE-2636/,跌破下軌,64.90,64.80,,64.40,False,跌破下軌,64.90,64.47,,54.56,False
2646.TW,https://tw.tradingview.com/symbols/TWSE-2646/,跌破下軌,22.95,22.88,,22.80,False,跌破下軌,22.95,22.86,,21.35,False
2702.TW,https://tw.tradingview.com/symbols/TWSE-2702/,跌破下軌,11.80,11.78,,11.35,False,跌破下軌,11.80,11.72,,11.15,False
2705.TW,https://tw.tradingview.com/symbols/TWSE-2705/,突破上軌,16.40,16.56,19.30,,False,跌破下軌,16.40,16.31,,14.80,False
2706.TW,https://tw.tradingview.com/symbols/TWSE-2706/,突破上軌,12.85,12.92,13.89,,False,跌破下軌,12.85,12.73,,12.08,False
2707.TW,https://tw.tradingview.com/symbols/TWSE-2707/,跌破下軌,187.50,187.55,,188.00,True,跌破下軌,187.50,187.50,,167.75,False
2739.TW,https://tw.tradingview.com/symbols/TWSE-2739/,跌破下軌,33.65,33.40,,33.50,False,跌破下軌,33.65,33.64,,32.22,False
2748.TW,https://tw.tradingview.com/symbols/TWSE-2748/,跌破下軌,40.15,40.23,,40.70,True,跌破下軌,40.15,40.28,,40.41,True
2753.TW,https://tw.tradingview.com/symbols/TWSE-2753/,跌破下軌,177.00,175.92,,164.59,False,跌破下軌,177.00,177.63,,135.42,False
2812.TW,https://tw.tradingview.com/symbols/TWSE-2812/,跌破下軌,20.00,19.90,,18.44,False,跌破下軌,20.00,20.01,,12.55,False
2820.TW,https://tw.tradingview.com/symbols/TWSE-2820/,突破上軌,16.25,16.40,17.20,,False,跌破下軌,16.25,16.09,,12.97,False
2834.TW,https://tw.tradingview.com/symbols/TWSE-2834/,跌破下軌,15.40,15.34,,13.45,False,跌破下軌,15.40,15.44,,10.93,False
2845.TW,https://tw.tradingview.com/symbols/TWSE-2845/,跌破下軌,12.50,12.52,,11.69,False,跌破下軌,12.50,12.46,,10.24,False
2850.TW,https://tw.tradingview.com/symbols/TWSE-2850/,跌破下軌,112.50,111.88,,94.10,False,跌破下軌,112.50,112.97,,59.26,False
2852.TW,https://tw.tradingview.com/symbols/TWSE-2852/,跌破下軌,27.10,26.95,,24.50,False,跌破下軌,27.10,27.16,,16.03,False
2881.TW,https://tw.tradingview.com/symbols/TWSE-2881/,跌破下軌,90.90,90.79,,73.04,False,跌破下軌,90.90,90.81,,55.00,False
2886.TW,https://tw.tradingview.com/symbols/TWSE-2886/,跌破下軌,38.80,38.72,,37.45,False,跌破下軌,38.80,38.98,,33.75,False
2897.TW,https://tw.tradingview.com/symbols/TWSE-2897/,突破上軌,9.13,9.15,9.23,,False,突破上軌,9.13,9.19,10.12,,False
2904.TW,https://tw.tradingview.com/symbols/TWSE-2904/,跌破下軌,17.05,16.96,,16.85,False,跌破下軌,17.05,16.93,,15.66,False
2908.TW,https://tw.tradingview.com/symbols/TWSE-2908/,突破上軌,20.25,20.37,20.60,,False,跌破下軌,20.25,20.16,,17.56,False
2910.TW,https://tw.tradingview.com/symbols/TWSE-2910/,突破上軌,21.10,21.15,22.70,,False,突破上軌,21.10,21.24,29.24,,False
3028.TW,https://tw.tradingview.com/symbols/TWSE-3028/,突破上軌,46.00,44.90,44.10,,True,突破上軌,46.00,44.79,42.50,,True
3130.TW,https://tw.tradingview.com/symbols/TWSE-3130/,跌破下軌,221.50,220.85,,211.40,False,跌破下軌,221.50,221.53,,190.26,False
3231.TW,https://tw.tradingview.com/symbols/TWSE-3231/,跌破下軌,130.50,130.28,,104.43,False,跌破下軌,130.50,130.59,,71.36,False
3515.TW,https://tw.tradingview.com/symbols/TWSE-3515/,跌破下軌,215.50,216.42,,202.99,False,跌破下軌,215.50,217.15,,135.00,False
3617.TW,https://tw.tradingview.com/symbols/TWSE-3617/,跌破下軌,182.50,183.21,,183.00,True,跌破下軌,182.50,181.23,,167.85,False
3673.TW,https://tw.tradingview.com/symbols/TWSE-3673/,跌破下軌,38.85,38.59,,28.74,False,跌破下軌,38.85,38.98,,25.33,False
3705.TW,https://tw.tradingview.com/symbols/TWSE-3705/,跌破下軌,55.70,55.92,,53.10,False,跌破下軌,55.70,55.63,,41.74,False
4190.TW,https://tw.tradingview.com/symbols/TWSE-4190/,跌破下軌,29.40,29.30,,29.35,False,跌破下軌,29.40,29.30,,29.45,True
4306.TW,https://tw.tradingview.com/symbols/TWSE-4306/,跌破下軌,13.50,13.47,,12.70,False,跌破下軌,13.50,13.44,,12.70,False
4439.TW,https://tw.tradingview.com/symbols/TWSE-4439/,跌破下軌,100.50,99.98,,82.66,False,跌破下軌,100.50,99.74,,75.52,False
4564.TW,https://tw.tradingview.com/symbols/TWSE-4564/,跌破下軌,16.25,16.20,,14.40,False,跌破下軌,16.25,16.20,,14.40,False
4569.TW,https://tw.tradingview.com/symbols/TWSE-4569/,跌破下軌,144.50,143.92,,132.53,False,跌破下軌,144.50,143.37,,79.82,False
4572.TW,https://tw.tradingview.com/symbols/TWSE-4572/,跌破下軌,145.00,145.17,,140.00,False,跌破下軌,145.00,144.89,,127.81,False
4737.TW,https://tw.tradingview.com/symbols/TWSE-4737/,跌破下軌,51.50,51.92,,52.60,True,跌破下軌,51.50,51.11,,43.14,False
4766.TW,https://tw.tradingview.com/symbols/TWSE-4766/,跌破下軌,310.50,311.55,,296.00,False,跌破下軌,310.50,309.12,,255.37,False
4930.TW,https://tw.tradingview.com/symbols/TWSE-4930/,跌破下軌,21.65,21.52,,21.50,False,跌破下軌,21.65,21.61,,21.50,False
4942.TW,https://tw.tradingview.com/symbols/TWSE-4942/,跌破下軌,37.60,37.31,,34.50,False,跌破下軌,37.60,37.31,,33.10,False
4956.TW,https://tw.tradingview.com/symbols/TWSE-4956/,突破上軌,23.30,23.01,29.80,,False,突破上軌,23.30,23.12,46.15,,False
4958.TW,https://tw.tradingview.com/symbols/TWSE-4958/,突破上軌,195.50,191.72,201.50,,False,突破上軌,195.50,192.25,201.50,,False
5388.TW,https://tw.tradingview.com/symbols/TWSE-5388/,突破上軌,85.90,86.06,113.00,,False,突破上軌,85.90,86.65,141.05,,False
5519.TW,https://tw.tradingview.com/symbols/TWSE-5519/,跌破下軌,30.85,30.63,,27.20,False,跌破下軌,30.85,30.66,,25.55,False
5531.TW,https://tw.tradingview.com/symbols/TWSE-5531/,突破上軌,9.00,9.07,11.45,,False,跌破下軌,9.00,8.93,,8.72,False
5607.TW,https://tw.tradingview.com/symbols/TWSE-5607/,跌破下軌,46.00,46.02,,34.37,False,跌破下軌,46.00,46.48,,28.20,False
5880.TW,https://tw.tradingview.com/symbols/TWSE-5880/,跌破下軌,23.55,23.52,,22.56,False,跌破下軌,23.55,23.36,,20.72,False
6112.TW,https://tw.tradingview.com/symbols/TWSE-6112/,跌破下軌,44.35,44.84,,45.15,True,跌破下軌,44.35,44.52,,35.22,False
6115.TW,https://tw.tradingview.com/symbols/TWSE-6115/,跌破下軌,46.75,46.58,,45.65,False,跌破下軌,46.75,46.53,,41.31,False
6117.TW,https://tw.tradingview.com/symbols/TWSE-6117/,跌破下軌,74.80,75.53,,72.40,False,跌破下軌,74.80,75.68,,61.67,False
6183.TW,https://tw.tradingview.com/symbols/TWSE-6183/,跌破下軌,95.00,94.81,,86.07,False,跌破下軌,95.00,94.60,,62.18,False
6189.TW,https://tw.tradingview.com/symbols/TWSE-6189/,跌破下軌,43.85,43.79,,41.90,False,跌破下軌,43.85,43.47,,41.90,False
6201.TW,https://tw.tradingview.com/symbols/TWSE-6201/,跌破下軌,54.50,54.31,,52.90,False,跌破下軌,54.50,54.01,,51.00,False
6281.TW,https://tw.tradingview.com/symbols/TWSE-6281/,跌破下軌,61.40,61.35,,61.00,False,跌破下軌,61.40,60.83,,61.50,True
6283.TW,https://tw.tradingview.com/symbols/TWSE-6283/,跌破下軌,22.45,22.69,,19.90,False,跌破下軌,22.45,22.53,,19.90,False
6426.TW,https://tw.tradingview.com/symbols/TWSE-6426/,突破上軌,122.50,119.92,111.50,,True,突破上軌,122.50,121.51,113.25,,True
6456.TW,https://tw.tradingview.com/symbols/TWSE-6456/,跌破下軌,39.20,39.01,,38.75,False,跌破下軌,39.20,39.37,,35.70,False
6464.TW,https://tw.tradingview.com/symbols/TWSE-6464/,跌破下軌,75.00,74.83,,72.61,False,跌破下軌,75.00,74.86,,66.48,False
6579.TW,https://tw.tradingview.com/symbols/TWSE-6579/,突破上軌,127.50,125.14,147.50,,False,突破上軌,127.50,123.77,178.25,,False
6591.TW,https://tw.tradingview.com/symbols/TWSE-6591/,跌破下軌,66.60,66.69,,56.29,False,跌破下軌,66.60,67.30,,36.69,False
6668.TW,https://tw.tradingview.com/symbols/TWSE-6668/,跌破下軌,37.00,37.21,,35.10,False,跌破下軌,37.00,36.92,,31.10,False
6715.TW,https://tw.tradingview.com/symbols/TWSE-6715/,突破上軌,131.00,127.90,126.52,,True,突破上軌,131.00,127.59,210.54,,False
6754.TW,https://tw.tradingview.com/symbols/TWSE-6754/,跌破下軌,44.50,44.16,,44.00,False,跌破下軌,44.50,44.48,,45.20,True
6782.TW,https://tw.tradingview.com/symbols/TWSE-6782/,跌破下軌,170.00,170.27,,160.18,False,跌破下軌,170.00,169.65,,119.41,False
6807.TW,https://tw.tradingview.com/symbols/TWSE-6807/,跌破下軌,45.45,45.21,,44.80,False,跌破下軌,45.45,45.07,,31.34,False
6835.TW,https://tw.tradingview.com/symbols/TWSE-6835/,跌破下軌,37.25,37.13,,37.10,False,跌破下軌,37.25,37.42,,33.30,False
6863.TW,https://tw.tradingview.com/symbols/TWSE-6863/,跌破下軌,108.00,107.58,,105.00,False,跌破下軌,108.00,108.24,,105.00,False
6914.TW,https://tw.tradingview.com/symbols/TWSE-6914/,跌破下軌,140.50,140.84,,126.04,False,跌破下軌,140.50,140.29,,106.39,False
6994.TW,https://tw.tradingview.com/symbols/TWSE-6994/,跌破下軌,88.80,89.18,,85.20,False,跌破下軌,88.80,88.31,,70.48,False
7711.TW,https://tw.tradingview.com/symbols/TWSE-7711/,跌破下軌,214.50,217.08,,225.00,True,跌破下軌,214.50,218.10,,231.50,True
7732.TW,https://tw.tradingview.com/symbols/TWSE-7732/,跌破下軌,36.60,36.62,,34.45,False,跌破下軌,36.60,36.79,,32.55,False
7749.TW,https://tw.tradingview.com/symbols/TWSE-7749/,跌破下軌,401.50,401.39,,398.00,False,跌破下軌,401.50,402.69,,398.00,False
7765.TW,https://tw.tradingview.com/symbols/TWSE-7765/,跌破下軌,257.00,254.75,,257.00,False,跌破下軌,257.00,255.49,,231.07,False
8443.TW,https://tw.tradingview.com/symbols/TWSE-8443/,跌破下軌,11.45,11.36,,10.80,False,突破上軌,11.45,11.52,12.64,,False
8478.TW,https://tw.tradingview.com/symbols/TWSE-8478/,跌破下軌,184.50,184.63,,141.03,False,跌破下軌,184.50,183.81,,124.44,False
9905.TW,https://tw.tradingview.com/symbols/TWSE-9905/,突破上軌,20.15,20.20,22.33,,False,突破上軌,20.15,20.20,23.23,,False
9906.TW,https://tw.tradingview.com/symbols/TWSE-9906/,跌破下軌,44.10,43.89,,43.75,False,跌破下軌,44.10,43.86,,43.75,False
9908.TW,https://tw.tradingview.com/symbols/TWSE-9908/,突破上軌,29.90,29.98,30.50,,False,突破上軌,29.90,30.20,30.68,,False
9911.TW,https://tw.tradingview.com/symbols/TWSE-9911/,跌破下軌,83.20,83.21,,82.00,False,跌破下軌,83.20,82.77,,63.04,False
9918.TW,https://tw.tradingview.com/symbols/TWSE-9918/,突破上軌,39.70,39.86,41.40,,False,突破上軌,39.70,39.89,41.40,,False
9925.TW,https://tw.tradingview.com/symbols/TWSE-9925/,突破上軌,40.75,40.96,41.00,,False,突破上軌,40.75,40.82,41.00,,False
9926.TW,https://tw.tradingview.com/symbols/TWSE-9926/,突破上軌,49.35,49.43,51.60,,False,跌破下軌,49.35,49.00,,45.20,False
9930.TW,https://tw.tradingview.com/symbols/TWSE-9930/,跌破下軌,70.10,69.86,,67.60,False,跌破下軌,70.10,69.52,,50.09,False
9931.TW,https://tw.tradingview.com/symbols/TWSE-9931/,跌破下軌,33.95,33.76,,33.00,False,跌破下軌,33.95,33.64,,31.35,False
9935.TW,https://tw.tradingview.com/symbols/TWSE-9935/,跌破下軌,19.90,19.74,,18.75,False,跌破下軌,19.90,19.75,,18.28,False
9940.TW,https://tw.tradingview.com/symbols/TWSE-9940/,跌破下軌,21.95,21.76,,21.40,False,跌破下軌,21.95,21.97,,21.40,False
9942.TW,https://tw.tradingview.com/symbols/TWSE-9942/,突破上軌,113.50,113.74,115.00,,False,突破上軌,113.50,114.06,125.64,,False
9945.TW,https://tw.tradingview.com/symbols/TWSE-9945/,跌破下軌,28.80,28.76,,27.84,False,跌破下軌,28.80,28.66,,27.74,False
9946.TW,https://tw.tradingview.com/symbols/TWSE-9946/,跌破下軌,16.80,16.75,,16.15,False,跌破下軌,16.80,16.71,,15.58,False
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,突破上軌,59.50,59.89,67.70,,False,跌破下軌,59.50,58.96,,55.60,False
6955.TW,https://tw.tradingview.com/symbols/TWSE-6955/,突破上軌,174.50,172.49,186.96,,False,突破上軌,174.50,173.71,186.96,,False
1580.TWO,https://tw.tradingview.com/symbols/TPEX-1580/,跌破下軌,129.50,129.58,,129.46,False,跌破下軌,129.50,128.94,,108.82,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.50,137.37,140.00,,False,突破上軌,136.50,137.52,140.00,,False
1796.TWO,https://tw.tradingview.com/symbols/TPEX-1796/,跌破下軌,44.50,44.36,,43.00,False,跌破下軌,44.50,44.09,,39.20,False
2061.TWO,https://tw.tradingview.com/symbols/TPEX-2061/,突破上軌,19.95,19.74,20.70,,False,突破上軌,19.95,20.05,29.85,,False
2235.TWO,https://tw.tradingview.com/symbols/TPEX-2235/,突破上軌,36.55,36.33,45.33,,False,突破上軌,36.55,36.18,53.23,,False
2729.TWO,https://tw.tradingview.com/symbols/TPEX-2729/,跌破下軌,173.00,171.67,,172.00,False,跌破下軌,173.00,172.19,,153.69,False
2734.TWO,https://tw.tradingview.com/symbols/TPEX-2734/,跌破下軌,17.85,17.85,,17.80,False,跌破下軌,17.85,17.75,,15.75,False
2736.TWO,https://tw.tradingview.com/symbols/TPEX-2736/,跌破下軌,13.95,13.93,,14.10,True,跌破下軌,13.95,13.89,,13.95,False
2745.TWO,https://tw.tradingview.com/symbols/TPEX-2745/,跌破下軌,104.00,104.35,,101.25,False,跌破下軌,104.00,103.09,,67.54,False
2754.TWO,https://tw.tradingview.com/symbols/TPEX-2754/,跌破下軌,78.20,77.82,,74.52,False,跌破下軌,78.20,78.09,,62.93,False
2755.TWO,https://tw.tradingview.com/symbols/TPEX-2755/,跌破下軌,113.00,112.35,,111.00,False,跌破下軌,113.00,112.53,,82.53,False
2937.TWO,https://tw.tradingview.com/symbols/TPEX-2937/,突破上軌,44.00,44.37,45.35,,False,突破上軌,44.00,44.32,45.67,,False
2941.TWO,https://tw.tradingview.com/symbols/TPEX-2941/,跌破下軌,41.00,41.04,,42.05,True,跌破下軌,41.00,41.24,,42.05,True
2947.TWO,https://tw.tradingview.com/symbols/TPEX-2947/,跌破下軌,80.30,80.32,,79.00,False,跌破下軌,80.30,80.33,,70.91,False
3171.TWO,https://tw.tradingview.com/symbols/TPEX-3171/,突破上軌,48.55,48.48,59.00,,False,突破上軌,48.55,48.80,59.00,,False
3217.TWO,https://tw.tradingview.com/symbols/TPEX-3217/,跌破下軌,156.50,155.70,,142.26,False,跌破下軌,156.50,154.95,,106.81,False
3221.TWO,https://tw.tradingview.com/symbols/TPEX-3221/,突破上軌,30.10,30.02,29.15,,True,突破上軌,30.10,30.35,32.25,,False
3230.TWO,https://tw.tradingview.com/symbols/TPEX-3230/,跌破下軌,26.55,26.68,,28.90,True,跌破下軌,26.55,28.17,,9.73,False
3232.TWO,https://tw.tradingview.com/symbols/TPEX-3232/,跌破下軌,22.60,22.53,,22.55,False,跌破下軌,22.60,22.51,,20.74,False
3294.TWO,https://tw.tradingview.com/symbols/TPEX-3294/,跌破下軌,38.30,38.03,,27.80,False,跌破下軌,38.30,37.93,,22.30,False
3313.TWO,https://tw.tradingview.com/symbols/TPEX-3313/,跌破下軌,13.50,13.54,,12.75,False,跌破下軌,13.50,13.61,,10.45,False
3438.TWO,https://tw.tradingview.com/symbols/TPEX-3438/,跌破下軌,49.00,49.64,,41.15,False,跌破下軌,49.00,48.89,,36.66,False
3483.TWO,https://tw.tradingview.com/symbols/TPEX-3483/,跌破下軌,84.20,84.81,,86.70,True,跌破下軌,84.20,85.40,,77.08,False
3490.TWO,https://tw.tradingview.com/symbols/TPEX-3490/,跌破下軌,23.35,23.47,,18.72,False,跌破下軌,23.35,23.42,,18.05,False
3520.TWO,https://tw.tradingview.com/symbols/TPEX-3520/,跌破下軌,15.00,14.99,,12.76,False,跌破下軌,15.00,14.92,,11.62,False
