symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
2369.TW,https://www.tradingview.com/symbols/TWSE-2369/,突破上軌,26.65,25.94,24.45,,False,突破上軌,26.65,26.46,30.31,,True
2401.TW,https://www.tradingview.com/symbols/TWSE-2401/,突破上軌,21.35,21.11,27.60,,True,突破上軌,21.35,21.31,39.50,,True
2409.TW,https://www.tradingview.com/symbols/TWSE-2409/,突破上軌,16.70,16.51,15.20,,False,突破上軌,16.70,15.47,18.60,,True
3033.TW,https://www.tradingview.com/symbols/TWSE-3033/,突破上軌,32.75,32.62,34.68,,True,突破上軌,32.75,32.58,37.67,,True
3058.TW,https://www.tradingview.com/symbols/TWSE-3058/,跌破下軌,9.27,9.48,,9.05,True,跌破下軌,9.27,9.39,,9.05,True
3094.TW,https://www.tradingview.com/symbols/TWSE-3094/,突破上軌,25.85,25.44,29.51,,True,突破上軌,25.85,25.70,39.89,,True
3437.TW,https://www.tradingview.com/symbols/TWSE-3437/,突破上軌,15.45,15.23,17.80,,True,突破上軌,15.45,15.42,40.00,,True
3532.TW,https://www.tradingview.com/symbols/TWSE-3532/,突破上軌,119.00,115.78,125.50,,True,突破上軌,119.00,114.14,178.55,,True
6116.TW,https://www.tradingview.com/symbols/TWSE-6116/,突破上軌,10.60,10.44,9.65,,False,突破上軌,10.60,9.80,12.70,,True
6552.TW,https://www.tradingview.com/symbols/TWSE-6552/,突破上軌,26.40,26.17,30.19,,True,突破上軌,26.40,26.32,63.94,,True
8105.TW,https://www.tradingview.com/symbols/TWSE-8105/,突破上軌,15.00,14.62,14.85,,False,突破上軌,15.00,14.05,24.36,,True
8112.TW,https://www.tradingview.com/symbols/TWSE-8112/,突破上軌,84.50,82.89,86.50,,True,突破上軌,84.50,83.51,88.66,,True
8215.TW,https://www.tradingview.com/symbols/TWSE-8215/,突破上軌,22.20,21.57,25.90,,True,突破上軌,22.20,21.64,35.61,,True
2221.TWO,https://www.tradingview.com/symbols/TPEX-2221/,突破上軌,30.90,30.85,30.90,,False,突破上軌,30.90,30.70,33.26,,True
3374.TWO,https://www.tradingview.com/symbols/TPEX-3374/,突破上軌,168.00,163.96,163.50,,False,突破上軌,168.00,163.80,277.91,,True
3630.TWO,https://www.tradingview.com/symbols/TPEX-3630/,突破上軌,31.50,31.01,43.00,,True,突破上軌,31.50,31.34,43.00,,True
4154.TWO,https://www.tradingview.com/symbols/TPEX-4154/,跌破下軌,14.05,14.12,,14.15,False,跌破下軌,14.05,14.12,,13.80,True
4198.TWO,https://www.tradingview.com/symbols/TPEX-4198/,跌破下軌,30.50,30.77,,28.55,True,跌破下軌,30.50,31.83,,23.80,True
4973.TWO,https://www.tradingview.com/symbols/TPEX-4973/,突破上軌,44.10,43.14,42.50,,False,突破上軌,44.10,43.70,48.16,,True
5014.TWO,https://www.tradingview.com/symbols/TPEX-5014/,突破上軌,11.00,10.76,13.38,,True,突破上軌,11.00,10.90,19.75,,True
5016.TWO,https://www.tradingview.com/symbols/TPEX-5016/,突破上軌,25.25,25.21,26.41,,True,突破上軌,25.25,25.22,28.46,,True
5902.TWO,https://www.tradingview.com/symbols/TPEX-5902/,跌破下軌,43.45,43.51,,40.86,True,跌破下軌,43.45,43.60,,29.89,True
6126.TWO,https://www.tradingview.com/symbols/TPEX-6126/,突破上軌,34.45,33.77,33.15,,False,突破上軌,34.45,34.10,41.10,,True
6182.TWO,https://www.tradingview.com/symbols/TPEX-6182/,突破上軌,34.95,34.48,37.30,,True,突破上軌,34.95,34.29,43.05,,True
6488.TWO,https://www.tradingview.com/symbols/TPEX-6488/,突破上軌,470.00,461.81,555.30,,True,突破上軌,470.00,454.96,602.46,,True
6516.TWO,https://www.tradingview.com/symbols/TPEX-6516/,突破上軌,65.20,64.64,93.42,,True,突破上軌,65.20,64.95,93.42,,True
8049.TWO,https://www.tradingview.com/symbols/TPEX-8049/,突破上軌,26.30,26.14,29.51,,True,突破上軌,26.30,26.18,37.93,,True
9960.TWO,https://www.tradingview.com/symbols/TPEX-9960/,突破上軌,22.15,22.02,23.91,,True,突破上軌,22.15,21.99,25.63,,True
9962.TWO,https://www.tradingview.com/symbols/TPEX-9962/,突破上軌,11.35,11.08,13.70,,True,突破上軌,11.35,11.06,17.18,,True
