symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
1446.TW,https://tw.tradingview.com/symbols/TWSE-1446/,跌破下軌,16.75,16.60,,16.60,False,跌破下軌,16.75,16.71,,17.00,True
1454.TW,https://tw.tradingview.com/symbols/TWSE-1454/,突破上軌,16.60,16.56,16.72,,False,突破上軌,16.60,15.93,21.07,,False
1535.TW,https://tw.tradingview.com/symbols/TWSE-1535/,跌破下軌,49.65,49.83,,50.00,True,跌破下軌,49.65,50.19,,46.30,False
1537.TW,https://tw.tradingview.com/symbols/TWSE-1537/,跌破下軌,122.50,122.29,,120.00,False,跌破下軌,122.50,122.36,,114.56,False
1558.TW,https://tw.tradingview.com/symbols/TWSE-1558/,跌破下軌,95.00,94.47,,88.70,False,跌破下軌,95.00,94.20,,83.87,False
1604.TW,https://tw.tradingview.com/symbols/TWSE-1604/,跌破下軌,23.85,23.85,,23.75,False,跌破下軌,23.85,23.65,,23.27,False
1608.TW,https://tw.tradingview.com/symbols/TWSE-1608/,跌破下軌,34.00,33.84,,22.62,False,跌破下軌,34.00,34.43,,18.24,False
1614.TW,https://tw.tradingview.com/symbols/TWSE-1614/,跌破下軌,33.35,33.02,,32.60,False,跌破下軌,33.35,33.40,,33.60,True
1615.TW,https://tw.tradingview.com/symbols/TWSE-1615/,跌破下軌,48.00,47.62,,45.05,False,跌破下軌,48.00,47.69,,36.92,False
1722.TW,https://tw.tradingview.com/symbols/TWSE-1722/,跌破下軌,45.70,45.34,,45.70,False,跌破下軌,45.70,45.73,,43.60,False
1726.TW,https://tw.tradingview.com/symbols/TWSE-1726/,突破上軌,76.10,76.19,76.90,,False,突破上軌,76.10,76.67,76.96,,False
1730.TW,https://tw.tradingview.com/symbols/TWSE-1730/,突破上軌,53.10,53.62,56.74,,False,突破上軌,53.10,53.59,56.74,,False
1731.TW,https://tw.tradingview.com/symbols/TWSE-1731/,跌破下軌,21.85,21.70,,21.48,False,突破上軌,21.85,21.98,25.70,,False
1737.TW,https://tw.tradingview.com/symbols/TWSE-1737/,跌破下軌,31.50,31.44,,30.80,False,突破上軌,31.50,31.76,34.46,,False
1817.TW,https://tw.tradingview.com/symbols/TWSE-1817/,跌破下軌,38.45,38.28,,37.40,False,突破上軌,38.45,38.72,49.83,,False
1906.TW,https://tw.tradingview.com/symbols/TWSE-1906/,跌破下軌,11.60,11.59,,11.60,False,跌破下軌,11.60,11.55,,10.27,False
2010.TW,https://tw.tradingview.com/symbols/TWSE-2010/,突破上軌,22.15,22.16,22.35,,False,突破上軌,22.15,22.09,22.35,,False
2101.TW,https://tw.tradingview.com/symbols/TWSE-2101/,跌破下軌,35.00,34.76,,33.59,False,跌破下軌,35.00,34.91,,29.01,False
2109.TW,https://tw.tradingview.com/symbols/TWSE-2109/,跌破下軌,14.80,14.80,,14.75,False,跌破下軌,14.80,14.77,,12.73,False
2114.TW,https://tw.tradingview.com/symbols/TWSE-2114/,跌破下軌,89.20,89.05,,85.12,False,跌破下軌,89.20,89.22,,74.15,False
2227.TW,https://tw.tradingview.com/symbols/TWSE-2227/,跌破下軌,53.00,52.55,,50.60,False,跌破下軌,53.00,52.72,,48.35,False
2373.TW,https://tw.tradingview.com/symbols/TWSE-2373/,跌破下軌,54.20,53.96,,54.00,False,跌破下軌,54.20,53.72,,52.79,False
2397.TW,https://tw.tradingview.com/symbols/TWSE-2397/,跌破下軌,58.70,58.25,,57.86,False,跌破下軌,58.70,58.91,,50.55,False
2414.TW,https://tw.tradingview.com/symbols/TWSE-2414/,跌破下軌,40.60,40.42,,37.41,False,跌破下軌,40.60,40.48,,29.71,False
2450.TW,https://tw.tradingview.com/symbols/TWSE-2450/,跌破下軌,28.65,28.69,,28.25,False,跌破下軌,28.65,28.67,,27.09,False
2488.TW,https://tw.tradingview.com/symbols/TWSE-2488/,跌破下軌,45.50,45.14,,41.21,False,跌破下軌,45.50,45.09,,34.85,False
2524.TW,https://tw.tradingview.com/symbols/TWSE-2524/,跌破下軌,40.70,40.44,,39.25,False,跌破下軌,40.70,40.38,,31.00,False
2534.TW,https://tw.tradingview.com/symbols/TWSE-2534/,跌破下軌,19.85,19.78,,19.70,False,跌破下軌,19.85,19.71,,18.26,False
2539.TW,https://tw.tradingview.com/symbols/TWSE-2539/,跌破下軌,46.60,46.16,,43.20,False,跌破下軌,46.60,46.76,,34.45,False
2608.TW,https://tw.tradingview.com/symbols/TWSE-2608/,跌破下軌,32.50,32.36,,32.25,False,跌破下軌,32.50,32.38,,31.56,False
2611.TW,https://tw.tradingview.com/symbols/TWSE-2611/,跌破下軌,14.50,14.52,,14.30,False,跌破下軌,14.50,14.48,,13.37,False
2646.TW,https://tw.tradingview.com/symbols/TWSE-2646/,跌破下軌,22.80,22.63,,22.65,False,跌破下軌,22.80,22.68,,21.35,False
2701.TW,https://tw.tradingview.com/symbols/TWSE-2701/,跌破下軌,10.90,10.87,,10.83,False,跌破下軌,10.90,10.90,,10.29,False
2702.TW,https://tw.tradingview.com/symbols/TWSE-2702/,跌破下軌,11.70,11.66,,11.35,False,跌破下軌,11.70,11.68,,11.15,False
2705.TW,https://tw.tradingview.com/symbols/TWSE-2705/,跌破下軌,16.20,16.10,,16.05,False,跌破下軌,16.20,16.19,,14.80,False
2706.TW,https://tw.tradingview.com/symbols/TWSE-2706/,跌破下軌,12.80,12.75,,12.60,False,跌破下軌,12.80,12.71,,12.08,False
2707.TW,https://tw.tradingview.com/symbols/TWSE-2707/,跌破下軌,187.50,186.53,,186.50,False,跌破下軌,187.50,187.03,,167.75,False
2712.TW,https://tw.tradingview.com/symbols/TWSE-2712/,跌破下軌,17.15,17.09,,17.25,True,跌破下軌,17.15,17.00,,17.30,True
2762.TW,https://tw.tradingview.com/symbols/TWSE-2762/,跌破下軌,72.20,72.13,,71.62,False,跌破下軌,72.20,71.99,,66.10,False
2816.TW,https://tw.tradingview.com/symbols/TWSE-2816/,跌破下軌,28.35,28.23,,24.33,False,跌破下軌,28.35,28.17,,23.58,False
2834.TW,https://tw.tradingview.com/symbols/TWSE-2834/,跌破下軌,15.35,15.21,,13.45,False,跌破下軌,15.35,15.27,,10.97,False
2845.TW,https://tw.tradingview.com/symbols/TWSE-2845/,跌破下軌,12.30,12.27,,11.69,False,跌破下軌,12.30,12.32,,10.24,False
2849.TW,https://tw.tradingview.com/symbols/TWSE-2849/,跌破下軌,13.15,13.02,,12.54,False,跌破下軌,13.15,13.19,,11.67,False
2852.TW,https://tw.tradingview.com/symbols/TWSE-2852/,跌破下軌,27.05,26.81,,24.50,False,跌破下軌,27.05,26.91,,16.03,False
2886.TW,https://tw.tradingview.com/symbols/TWSE-2886/,跌破下軌,38.90,38.58,,37.45,False,跌破下軌,38.90,38.58,,33.79,False
2897.TW,https://tw.tradingview.com/symbols/TWSE-2897/,突破上軌,9.15,9.16,9.23,,False,突破上軌,9.15,9.17,10.12,,False
2904.TW,https://tw.tradingview.com/symbols/TWSE-2904/,跌破下軌,17.05,16.94,,16.85,False,跌破下軌,17.05,16.91,,15.66,False
2908.TW,https://tw.tradingview.com/symbols/TWSE-2908/,突破上軌,20.25,20.40,20.60,,False,跌破下軌,20.25,20.16,,17.56,False
2910.TW,https://tw.tradingview.com/symbols/TWSE-2910/,突破上軌,21.10,21.23,22.70,,False,突破上軌,21.10,21.26,29.24,,False
3017.TW,https://tw.tradingview.com/symbols/TWSE-3017/,突破上軌,1635.00,1630.71,1585.00,,True,突破上軌,1635.00,1611.45,1585.00,,True
3028.TW,https://tw.tradingview.com/symbols/TWSE-3028/,突破上軌,55.60,54.39,50.60,,True,突破上軌,55.60,52.53,46.00,,True
3056.TW,https://tw.tradingview.com/symbols/TWSE-3056/,跌破下軌,16.55,16.43,,16.55,False,跌破下軌,16.55,16.52,,16.80,True
3130.TW,https://tw.tradingview.com/symbols/TWSE-3130/,突破上軌,221.50,223.34,235.00,,False,跌破下軌,221.50,220.98,,190.26,False
3164.TW,https://tw.tradingview.com/symbols/TWSE-3164/,跌破下軌,17.95,17.83,,17.35,False,跌破下軌,17.95,17.94,,17.20,False
3266.TW,https://tw.tradingview.com/symbols/TWSE-3266/,跌破下軌,13.75,13.64,,13.20,False,跌破下軌,13.75,13.63,,13.20,False
3454.TW,https://tw.tradingview.com/symbols/TWSE-3454/,突破上軌,99.00,99.13,116.43,,False,突破上軌,99.00,99.16,150.22,,False
3533.TW,https://tw.tradingview.com/symbols/TWSE-3533/,突破上軌,1605.00,1605.13,1735.00,,False,突破上軌,1605.00,1581.11,1957.81,,False
3686.TW,https://tw.tradingview.com/symbols/TWSE-3686/,突破上軌,21.55,21.07,22.20,,False,突破上軌,21.55,21.16,34.00,,False
3705.TW,https://tw.tradingview.com/symbols/TWSE-3705/,跌破下軌,55.30,55.12,,53.10,False,跌破下軌,55.30,55.14,,41.74,False
4104.TW,https://tw.tradingview.com/symbols/TWSE-4104/,跌破下軌,76.40,76.84,,77.20,True,跌破下軌,76.40,76.32,,72.17,False
4155.TW,https://tw.tradingview.com/symbols/TWSE-4155/,跌破下軌,14.40,14.38,,13.80,False,跌破下軌,14.40,14.26,,13.65,False
4190.TW,https://tw.tradingview.com/symbols/TWSE-4190/,跌破下軌,29.30,29.21,,29.20,False,跌破下軌,29.30,29.15,,29.35,True
4552.TW,https://tw.tradingview.com/symbols/TWSE-4552/,跌破下軌,23.30,23.19,,20.10,False,跌破下軌,23.30,23.13,,16.75,False
4766.TW,https://tw.tradingview.com/symbols/TWSE-4766/,跌破下軌,304.00,301.89,,296.00,False,跌破下軌,304.00,304.43,,255.37,False
4935.TW,https://tw.tradingview.com/symbols/TWSE-4935/,跌破下軌,39.00,38.93,,37.00,False,跌破下軌,39.00,39.00,,36.15,False
4942.TW,https://tw.tradingview.com/symbols/TWSE-4942/,跌破下軌,37.10,36.87,,34.50,False,跌破下軌,37.10,36.91,,33.10,False
4956.TW,https://tw.tradingview.com/symbols/TWSE-4956/,突破上軌,24.15,24.15,29.70,,False,突破上軌,24.15,24.18,46.15,,False
5531.TW,https://tw.tradingview.com/symbols/TWSE-5531/,突破上軌,9.00,9.09,10.90,,False,跌破下軌,9.00,8.92,,8.72,False
6115.TW,https://tw.tradingview.com/symbols/TWSE-6115/,跌破下軌,46.15,46.00,,45.65,False,跌破下軌,46.15,46.20,,41.62,False
6136.TW,https://tw.tradingview.com/symbols/TWSE-6136/,跌破下軌,23.80,23.61,,21.70,False,跌破下軌,23.80,23.63,,19.70,False
6183.TW,https://tw.tradingview.com/symbols/TWSE-6183/,跌破下軌,95.00,94.68,,86.07,False,跌破下軌,95.00,94.59,,62.18,False
6189.TW,https://tw.tradingview.com/symbols/TWSE-6189/,突破上軌,51.70,50.61,65.90,,False,突破上軌,51.70,49.99,85.68,,False
6201.TW,https://tw.tradingview.com/symbols/TWSE-6201/,跌破下軌,53.80,53.44,,52.90,False,跌破下軌,53.80,53.36,,51.00,False
6277.TW,https://tw.tradingview.com/symbols/TWSE-6277/,跌破下軌,58.90,58.70,,55.41,False,跌破下軌,58.90,58.85,,55.41,False
6281.TW,https://tw.tradingview.com/symbols/TWSE-6281/,跌破下軌,60.50,60.27,,60.30,False,跌破下軌,60.50,60.53,,61.00,True
6451.TW,https://tw.tradingview.com/symbols/TWSE-6451/,突破上軌,189.50,187.41,179.50,,True,突破上軌,189.50,187.56,285.20,,False
6464.TW,https://tw.tradingview.com/symbols/TWSE-6464/,跌破下軌,73.70,73.44,,72.61,False,跌破下軌,73.70,73.76,,66.48,False
6614.TW,https://tw.tradingview.com/symbols/TWSE-6614/,跌破下軌,45.35,45.09,,45.50,True,跌破下軌,45.35,45.20,,46.00,True
6715.TW,https://tw.tradingview.com/symbols/TWSE-6715/,突破上軌,140.50,140.85,141.50,,False,突破上軌,140.50,139.84,210.54,,False
6754.TW,https://tw.tradingview.com/symbols/TWSE-6754/,跌破下軌,43.90,43.73,,43.40,False,跌破下軌,43.90,43.54,,44.00,True
6790.TW,https://tw.tradingview.com/symbols/TWSE-6790/,跌破下軌,37.95,37.87,,36.85,False,跌破下軌,37.95,37.76,,36.77,False
6807.TW,https://tw.tradingview.com/symbols/TWSE-6807/,跌破下軌,45.45,45.10,,44.80,False,跌破下軌,45.45,45.01,,31.34,False
6914.TW,https://tw.tradingview.com/symbols/TWSE-6914/,跌破下軌,139.00,138.28,,126.04,False,跌破下軌,139.00,138.37,,106.39,False
6958.TW,https://tw.tradingview.com/symbols/TWSE-6958/,跌破下軌,15.00,14.97,,14.90,False,跌破下軌,15.00,14.88,,14.90,False
7705.TW,https://tw.tradingview.com/symbols/TWSE-7705/,跌破下軌,39.40,39.04,,39.20,False,跌破下軌,39.40,39.09,,39.20,False
7791.TW,https://tw.tradingview.com/symbols/TWSE-7791/,跌破下軌,70.30,70.06,,70.00,False,跌破下軌,70.30,69.87,,70.70,True
8101.TW,https://tw.tradingview.com/symbols/TWSE-8101/,跌破下軌,15.05,15.18,,12.80,False,跌破下軌,15.05,14.95,,1.90,False
8341.TW,https://tw.tradingview.com/symbols/TWSE-8341/,跌破下軌,75.80,75.16,,70.20,False,跌破下軌,75.80,75.05,,65.47,False
8411.TW,https://tw.tradingview.com/symbols/TWSE-8411/,跌破下軌,12.00,11.92,,11.70,False,跌破下軌,12.00,11.92,,10.56,False
8463.TW,https://tw.tradingview.com/symbols/TWSE-8463/,跌破下軌,26.50,26.40,,22.50,False,跌破下軌,26.50,26.32,,19.33,False
8478.TW,https://tw.tradingview.com/symbols/TWSE-8478/,跌破下軌,181.50,179.79,,141.03,False,跌破下軌,181.50,179.97,,124.44,False
9905.TW,https://tw.tradingview.com/symbols/TWSE-9905/,跌破下軌,19.95,19.88,,19.80,False,跌破下軌,19.95,19.81,,19.80,False
9908.TW,https://tw.tradingview.com/symbols/TWSE-9908/,突破上軌,29.70,29.98,30.50,,False,跌破下軌,29.70,29.66,,27.60,False
9911.TW,https://tw.tradingview.com/symbols/TWSE-9911/,跌破下軌,83.50,82.81,,82.00,False,跌破下軌,83.50,82.72,,63.04,False
9917.TW,https://tw.tradingview.com/symbols/TWSE-9917/,跌破下軌,105.00,104.47,,105.00,False,跌破下軌,105.00,104.53,,100.39,False
9918.TW,https://tw.tradingview.com/symbols/TWSE-9918/,突破上軌,39.65,39.89,41.40,,False,突破上軌,39.65,39.89,41.40,,False
9925.TW,https://tw.tradingview.com/symbols/TWSE-9925/,突破上軌,40.70,40.97,41.00,,False,突破上軌,40.70,40.82,41.00,,False
9926.TW,https://tw.tradingview.com/symbols/TWSE-9926/,突破上軌,49.35,49.47,51.60,,False,跌破下軌,49.35,48.99,,45.20,False
9930.TW,https://tw.tradingview.com/symbols/TWSE-9930/,跌破下軌,69.50,69.32,,67.60,False,跌破下軌,69.50,69.22,,50.45,False
9931.TW,https://tw.tradingview.com/symbols/TWSE-9931/,突破上軌,34.35,34.39,36.80,,False,突破上軌,34.35,34.57,38.55,,False
9940.TW,https://tw.tradingview.com/symbols/TWSE-9940/,跌破下軌,21.60,21.60,,21.40,False,跌破下軌,21.60,21.59,,21.40,False
9943.TW,https://tw.tradingview.com/symbols/TWSE-9943/,跌破下軌,59.10,59.11,,59.20,True,跌破下軌,59.10,58.54,,59.40,True
9945.TW,https://tw.tradingview.com/symbols/TWSE-9945/,跌破下軌,28.20,28.29,,27.84,False,跌破下軌,28.20,28.14,,27.74,False
2254.TW,https://tw.tradingview.com/symbols/TWSE-2254/,突破上軌,59.30,59.79,67.70,,False,跌破下軌,59.30,59.04,,55.60,False
6534.TW,https://tw.tradingview.com/symbols/TWSE-6534/,跌破下軌,84.70,84.06,,75.54,False,跌破下軌,84.70,84.66,,68.60,False
6645.TW,https://tw.tradingview.com/symbols/TWSE-6645/,跌破下軌,17.35,17.28,,16.20,False,跌破下軌,17.35,17.23,,16.20,False
1788.TWO,https://tw.tradingview.com/symbols/TPEX-1788/,突破上軌,136.50,137.37,140.00,,False,突破上軌,136.50,137.50,140.00,,False
2729.TWO,https://tw.tradingview.com/symbols/TPEX-2729/,跌破下軌,170.50,169.74,,170.00,False,跌破下軌,170.50,170.47,,153.69,False
2734.TWO,https://tw.tradingview.com/symbols/TPEX-2734/,跌破下軌,17.80,17.72,,17.55,False,跌破下軌,17.80,17.69,,15.75,False
2752.TWO,https://tw.tradingview.com/symbols/TPEX-2752/,跌破下軌,205.00,203.85,,198.00,False,跌破下軌,205.00,203.88,,198.00,False
2926.TWO,https://tw.tradingview.com/symbols/TPEX-2926/,跌破下軌,37.80,37.65,,37.80,False,跌破下軌,37.80,37.57,,37.80,False
2937.TWO,https://tw.tradingview.com/symbols/TPEX-2937/,突破上軌,44.00,44.38,45.35,,False,突破上軌,44.00,44.39,45.67,,False
3313.TWO,https://tw.tradingview.com/symbols/TPEX-3313/,跌破下軌,13.15,13.02,,12.75,False,跌破下軌,13.15,13.09,,10.45,False
3508.TWO,https://tw.tradingview.com/symbols/TPEX-3508/,突破上軌,29.20,28.34,29.40,,False,突破上軌,29.20,27.99,33.75,,False
3512.TWO,https://tw.tradingview.com/symbols/TPEX-3512/,跌破下軌,20.30,20.12,,20.20,False,跌破下軌,20.30,20.24,,20.20,False
3526.TWO,https://tw.tradingview.com/symbols/TPEX-3526/,突破上軌,261.50,261.80,268.50,,False,突破上軌,261.50,262.07,278.87,,False
3548.TWO,https://tw.tradingview.com/symbols/TPEX-3548/,跌破下軌,83.70,83.68,,83.10,False,跌破下軌,83.70,84.54,,83.10,False
4107.TWO,https://tw.tradingview.com/symbols/TPEX-4107/,跌破下軌,119.00,117.86,,108.21,False,跌破下軌,119.00,118.24,,96.72,False
4109.TWO,https://tw.tradingview.com/symbols/TPEX-4109/,跌破下軌,14.00,13.90,,14.00,False,跌破下軌,14.00,13.91,,14.25,True
4126.TWO,https://tw.tradingview.com/symbols/TPEX-4126/,跌破下軌,80.80,80.52,,81.00,True,跌破下軌,80.80,80.09,,76.57,False
4162.TWO,https://tw.tradingview.com/symbols/TPEX-4162/,跌破下軌,64.50,64.11,,63.90,False,跌破下軌,64.50,64.71,,63.05,False
4188.TWO,https://tw.tradingview.com/symbols/TPEX-4188/,跌破下軌,13.90,13.79,,13.25,False,跌破下軌,13.90,13.83,,12.30,False
4205.TWO,https://tw.tradingview.com/symbols/TPEX-4205/,跌破下軌,77.90,77.51,,77.50,False,跌破下軌,77.90,77.61,,73.13,False
4305.TWO,https://tw.tradingview.com/symbols/TPEX-4305/,突破上軌,43.10,42.90,46.00,,False,突破上軌,43.10,42.93,45.97,,False
4420.TWO,https://tw.tradingview.com/symbols/TPEX-4420/,跌破下軌,50.40,50.21,,48.80,False,跌破下軌,50.40,49.93,,24.01,False
4580.TWO,https://tw.tradingview.com/symbols/TPEX-4580/,跌破下軌,81.10,80.79,,73.43,False,跌破下軌,81.10,80.65,,70.43,False
4754.TWO,https://tw.tradingview.com/symbols/TPEX-4754/,跌破下軌,38.30,38.06,,38.10,False,跌破下軌,38.30,37.97,,33.12,False
5202.TWO,https://tw.tradingview.com/symbols/TPEX-5202/,跌破下軌,15.00,15.02,,15.15,True,跌破下軌,15.00,15.06,,15.65,True
5205.TWO,https://tw.tradingview.com/symbols/TPEX-5205/,跌破下軌,27.90,27.77,,27.05,False,跌破下軌,27.90,27.70,,24.15,False
5211.TWO,https://tw.tradingview.com/symbols/TPEX-5211/,跌破下軌,25.60,25.79,,20.70,False,跌破下軌,25.60,25.75,,18.95,False
5287.TWO,https://tw.tradingview.com/symbols/TPEX-5287/,跌破下軌,165.50,164.48,,164.00,False,跌破下軌,165.50,164.35,,155.77,False
5386.TWO,https://tw.tradingview.com/symbols/TPEX-5386/,突破上軌,114.00,111.48,104.00,,True,突破上軌,114.00,110.26,101.94,,True
5403.TWO,https://tw.tradingview.com/symbols/TPEX-5403/,跌破下軌,110.50,109.60,,110.50,False,跌破下軌,110.50,110.20,,97.81,False
5410.TWO,https://tw.tradingview.com/symbols/TPEX-5410/,跌破下軌,29.90,29.70,,26.26,False,跌破下軌,29.90,29.66,,23.03,False
5512.TWO,https://tw.tradingview.com/symbols/TPEX-5512/,跌破下軌,7.79,7.73,,7.74,False,跌破下軌,7.79,7.77,,7.64,False
5520.TWO,https://tw.tradingview.com/symbols/TPEX-5520/,跌破下軌,88.10,87.97,,78.90,False,跌破下軌,88.10,87.23,,65.12,False
5523.TWO,https://tw.tradingview.com/symbols/TPEX-5523/,突破上軌,30.45,30.60,30.65,,False,突破上軌,30.45,30.61,34.00,,False
5604.TWO,https://tw.tradingview.com/symbols/TPEX-5604/,突破上軌,38.85,38.97,39.00,,False,突破上軌,38.85,39.03,46.93,,False
5609.TWO,https://tw.tradingview.com/symbols/TPEX-5609/,跌破下軌,78.00,77.60,,72.00,False,跌破下軌,78.00,78.17,,62.72,False
5878.TWO,https://tw.tradingview.com/symbols/TPEX-5878/,突破上軌,41.60,41.82,42.85,,False,突破上軌,41.60,41.96,48.85,,False
5903.TWO,https://tw.tradingview.com/symbols/TPEX-5903/,突破上軌,193.50,192.85,202.50,,False,突破上軌,193.50,193.31,200.00,,False
6154.TWO,https://tw.tradingview.com/symbols/TPEX-6154/,突破上軌,13.85,13.87,15.75,,False,突破上軌,13.85,13.88,16.37,,False
6169.TWO,https://tw.tradingview.com/symbols/TPEX-6169/,跌破下軌,18.65,18.54,,18.50,False,跌破下軌,18.65,18.68,,16.20,False
6170.TWO,https://tw.tradingview.com/symbols/TPEX-6170/,跌破下軌,48.75,48.35,,42.93,False,跌破下軌,48.75,48.39,,40.40,False
6195.TWO,https://tw.tradingview.com/symbols/TPEX-6195/,跌破下軌,25.25,25.12,,25.10,False,跌破下軌,25.25,25.08,,25.20,False
6223.TWO,https://tw.tradingview.com/symbols/TPEX-6223/,突破上軌,2845.00,2853.13,2805.00,,True,突破上軌,2845.00,2779.94,2805.00,,True
6242.TWO,https://tw.tradingview.com/symbols/TPEX-6242/,跌破下軌,38.65,38.52,,37.45,False,跌破下軌,38.65,38.56,,33.57,False
6263.TWO,https://tw.tradingview.com/symbols/TPEX-6263/,跌破下軌,122.00,121.11,,122.00,False,跌破下軌,122.00,121.66,,116.69,False
6270.TWO,https://tw.tradingview.com/symbols/TPEX-6270/,突破上軌,28.30,27.69,27.45,,True,突破上軌,28.30,28.35,35.96,,False
6482.TWO,https://tw.tradingview.com/symbols/TPEX-6482/,跌破下軌,35.75,35.54,,35.50,False,跌破下軌,35.75,35.57,,34.35,False
6510.TWO,https://tw.tradingview.com/symbols/TPEX-6510/,突破上軌,3775.00,3735.38,3465.00,,True,突破上軌,3775.00,3737.31,3465.00,,True
6512.TWO,https://tw.tradingview.com/symbols/TPEX-6512/,跌破下軌,20.10,19.97,,19.95,False,跌破下軌,20.10,20.02,,18.25,False
6535.TWO,https://tw.tradingview.com/symbols/TPEX-6535/,跌破下軌,170.00,168.60,,122.50,False,跌破下軌,170.00,169.97,,122.50,False
6569.TWO,https://tw.tradingview.com/symbols/TPEX-6569/,跌破下軌,104.50,103.78,,103.50,False,跌破下軌,104.50,104.32,,102.46,False
6590.TWO,https://tw.tradingview.com/symbols/TPEX-6590/,跌破下軌,71.50,71.63,,60.96,False,跌破下軌,71.50,71.30,,54.52,False
6596.TWO,https://tw.tradingview.com/symbols/TPEX-6596/,突破上軌,145.50,145.74,181.00,,False,突破上軌,145.50,145.16,181.00,,False
6615.TWO,https://tw.tradingview.com/symbols/TPEX-6615/,突破上軌,35.30,34.23,36.30,,False,突破上軌,35.30,34.02,85.24,,False
6651.TWO,https://tw.tradingview.com/symbols/TPEX-6651/,突破上軌,99.40,97.85,94.30,,True,突破上軌,99.40,95.41,108.95,,False
6661.TWO,https://tw.tradingview.com/symbols/TPEX-6661/,突破上軌,19.35,19.51,24.05,,False,突破上軌,19.35,19.42,39.40,,False
6683.TWO,https://tw.tradingview.com/symbols/TPEX-6683/,突破上軌,696.00,702.86,633.00,,True,突破上軌,696.00,657.67,576.00,,True
6690.TWO,https://tw.tradingview.com/symbols/TPEX-6690/,跌破下軌,161.50,160.25,,159.00,False,跌破下軌,161.50,160.79,,138.69,False
6721.TWO,https://tw.tradingview.com/symbols/TPEX-6721/,突破上軌,62.80,63.24,62.90,,False,突破上軌,62.80,63.07,62.90,,False
6767.TWO,https://tw.tradingview.com/symbols/TPEX-6767/,突破上軌,28.80,29.07,33.80,,False,突破上軌,28.80,29.04,42.90,,False
6872.TWO,https://tw.tradingview.com/symbols/TPEX-6872/,跌破下軌,19.90,19.80,,17.70,False,跌破下軌,19.90,19.80,,17.70,False
6899.TWO,https://tw.tradingview.com/symbols/TPEX-6899/,跌破下軌,52.00,51.49,,47.90,False,跌破下軌,52.00,51.95,,42.38,False
6982.TWO,https://tw.tradingview.com/symbols/TPEX-6982/,跌破下軌,58.20,58.62,,49.70,False,跌破下軌,58.20,59.00,,40.38,False
6997.TWO,https://tw.tradingview.com/symbols/TPEX-6997/,跌破下軌,86.00,86.70,,85.30,False,跌破下軌,86.00,86.67,,85.30,False
7734.TWO,https://tw.tradingview.com/symbols/TPEX-7734/,突破上軌,1300.00,1312.08,1250.00,,True,突破上軌,1300.00,1250.60,1528.58,,False
7757.TWO,https://tw.tradingview.com/symbols/TPEX-7757/,跌破下軌,109.00,108.24,,106.50,False,跌破下軌,109.00,108.28,,106.50,False
8044.TWO,https://tw.tradingview.com/symbols/TPEX-8044/,跌破下軌,27.40,27.19,,27.55,True,跌破下軌,27.40,27.40,,26.90,False
