symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check,月K_status,月K_close,月K_bband,月K_prev_high,月K_prev_low,月K_strict_check
3057.TW,https://tw.tradingview.com/chart/?symbol=TWSE%3A3057,突破上軌,20.95,20.45,20.74,,False,突破上軌,19.05,18.91,27.50,,True,突破上軌,20.95,20.31,30.03,,True
6218.TWO,https://tw.tradingview.com/chart/?symbol=TPEX%3A6218,突破上軌,23.90,23.30,23.20,,False,突破上軌,21.75,21.50,39.40,,True,突破上軌,23.90,23.35,39.40,,True
