symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
2233.TW,https://www.tradingview.com/symbols/TWSE-2233/,突破上軌,242.00,238.40,273.00,,True,突破上軌,242.00,240.37,277.22,,True
2305.TW,https://www.tradingview.com/symbols/TWSE-2305/,突破上軌,13.60,13.33,13.30,,False,突破上軌,13.60,12.96,30.50,,True
2312.TW,https://www.tradingview.com/symbols/TWSE-2312/,突破上軌,27.55,26.80,25.15,,False,突破上軌,27.55,26.41,34.16,,True
2419.TW,https://www.tradingview.com/symbols/TWSE-2419/,突破上軌,29.80,29.69,28.15,,False,突破上軌,29.80,28.92,41.60,,True
2484.TW,https://www.tradingview.com/symbols/TWSE-2484/,突破上軌,23.00,22.42,24.15,,True,突破上軌,23.00,22.50,34.44,,True
3021.TW,https://www.tradingview.com/symbols/TWSE-3021/,突破上軌,19.05,18.88,20.02,,True,突破上軌,19.05,18.84,39.79,,True
4755.TW,https://www.tradingview.com/symbols/TWSE-4755/,突破上軌,123.00,120.78,134.00,,True,突破上軌,123.00,122.02,157.76,,True
4958.TW,https://www.tradingview.com/symbols/TWSE-4958/,突破上軌,164.00,163.04,201.50,,True,突破上軌,164.00,159.34,201.50,,True
6183.TW,https://www.tradingview.com/symbols/TWSE-6183/,突破上軌,98.60,97.78,100.00,,True,突破上軌,98.60,97.87,108.43,,True
6192.TW,https://www.tradingview.com/symbols/TWSE-6192/,突破上軌,120.50,119.16,115.50,,False,突破上軌,120.50,118.86,124.49,,True
6641.TW,https://www.tradingview.com/symbols/TWSE-6641/,突破上軌,23.45,22.73,23.43,,False,突破上軌,23.45,22.80,42.28,,True
6792.TW,https://www.tradingview.com/symbols/TWSE-6792/,突破上軌,56.40,54.96,69.70,,True,突破上軌,56.40,55.20,83.30,,True
8101.TW,https://www.tradingview.com/symbols/TWSE-8101/,跌破下軌,15.05,15.16,,12.80,True,跌破下軌,15.05,15.14,,1.90,True
8341.TW,https://www.tradingview.com/symbols/TWSE-8341/,突破上軌,88.70,87.65,87.50,,False,突破上軌,88.70,86.76,106.00,,True
8476.TW,https://www.tradingview.com/symbols/TWSE-8476/,突破上軌,20.65,20.21,22.72,,True,突破上軌,20.65,20.05,60.52,,True
9918.TW,https://www.tradingview.com/symbols/TWSE-9918/,跌破下軌,39.15,39.28,,37.35,True,跌破下軌,39.15,39.27,,34.61,True
9955.TW,https://www.tradingview.com/symbols/TWSE-9955/,突破上軌,36.90,35.77,36.00,,False,突破上軌,36.90,35.51,42.10,,True
7740.TW,https://www.tradingview.com/symbols/TWSE-7740/,突破上軌,175.00,171.43,277.50,,True,突破上軌,175.00,174.75,277.50,,True
2949.TWO,https://www.tradingview.com/symbols/TPEX-2949/,跌破下軌,64.50,64.57,,65.20,False,跌破下軌,64.50,64.74,,59.66,True
3073.TWO,https://www.tradingview.com/symbols/TPEX-3073/,突破上軌,33.85,33.02,58.40,,True,突破上軌,33.85,33.67,104.10,,True
3147.TWO,https://www.tradingview.com/symbols/TPEX-3147/,跌破下軌,152.50,153.64,,155.50,False,跌破下軌,152.50,153.29,,76.74,True
3597.TWO,https://www.tradingview.com/symbols/TPEX-3597/,跌破下軌,24.35,24.55,,23.15,True,跌破下軌,24.35,24.60,,20.01,True
4433.TWO,https://www.tradingview.com/symbols/TPEX-4433/,突破上軌,24.20,23.48,29.00,,True,突破上軌,24.20,23.48,30.50,,True
5011.TWO,https://www.tradingview.com/symbols/TPEX-5011/,突破上軌,11.20,11.16,15.07,,True,突破上軌,11.20,11.12,26.56,,True
5425.TWO,https://www.tradingview.com/symbols/TPEX-5425/,突破上軌,65.80,64.03,65.40,,False,突破上軌,65.80,64.47,79.58,,True
5511.TWO,https://www.tradingview.com/symbols/TPEX-5511/,突破上軌,69.10,69.05,69.00,,False,突破上軌,69.10,68.17,70.16,,True
5516.TWO,https://www.tradingview.com/symbols/TPEX-5516/,突破上軌,16.75,16.26,17.10,,True,突破上軌,16.75,16.09,25.37,,True
6210.TWO,https://www.tradingview.com/symbols/TPEX-6210/,突破上軌,21.95,21.61,22.65,,True,突破上軌,21.95,21.63,29.85,,True
6517.TWO,https://www.tradingview.com/symbols/TPEX-6517/,突破上軌,76.50,74.88,85.50,,True,突破上軌,76.50,75.96,110.11,,True
6654.TWO,https://www.tradingview.com/symbols/TPEX-6654/,突破上軌,97.00,94.25,99.80,,True,突破上軌,97.00,95.19,99.80,,True
6791.TWO,https://www.tradingview.com/symbols/TPEX-6791/,突破上軌,117.00,116.06,155.00,,True,突破上軌,117.00,115.18,169.68,,True
7715.TWO,https://www.tradingview.com/symbols/TPEX-7715/,突破上軌,36.40,35.39,42.16,,True,突破上軌,36.40,34.88,65.22,,True
8064.TWO,https://www.tradingview.com/symbols/TPEX-8064/,突破上軌,55.80,54.23,50.90,,False,突破上軌,55.80,54.07,72.77,,True
8080.TWO,https://www.tradingview.com/symbols/TPEX-8080/,突破上軌,39.50,38.67,35.95,,False,突破上軌,39.50,37.23,42.00,,True
8289.TWO,https://www.tradingview.com/symbols/TPEX-8289/,突破上軌,22.75,22.21,23.15,,True,突破上軌,22.75,22.27,37.82,,True
8433.TWO,https://www.tradingview.com/symbols/TPEX-8433/,突破上軌,56.70,55.37,81.27,,True,突破上軌,56.70,55.52,95.59,,True
8440.TWO,https://www.tradingview.com/symbols/TPEX-8440/,突破上軌,27.00,26.49,35.50,,True,突破上軌,27.00,26.62,58.19,,True
