symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check,月K_status,月K_close,月K_bband,月K_prev_high,月K_prev_low,月K_strict_check
3138.TW,https://www.tradingview.com/symbols/TWSE-3138/,突破上軌,124.50,121.50,117.50,,False,突破上軌,124.50,123.22,155.43,,True,突破上軌,124.50,120.91,458.97,,True
5302.TWO,https://www.tradingview.com/symbols/TPEX-5302/,突破上軌,11.30,10.98,10.90,,False,突破上軌,11.30,10.77,15.80,,True,突破上軌,11.30,11.26,22.45,,True
5543.TWO,https://www.tradingview.com/symbols/TPEX-5543/,突破上軌,36.90,35.83,33.55,,False,突破上軌,36.90,34.87,49.25,,True,突破上軌,36.90,36.57,64.12,,True
6015.TWO,https://www.tradingview.com/symbols/TPEX-6015/,突破上軌,12.60,12.59,12.35,,False,突破上軌,12.60,12.15,13.02,,True,突破上軌,12.60,12.17,21.65,,True
8080.TWO,https://www.tradingview.com/symbols/TPEX-8080/,突破上軌,32.70,31.86,31.95,,False,突破上軌,32.70,31.76,42.00,,True,突破上軌,32.70,32.46,42.00,,True
