symbol,symbol_url,日K_status,日K_close,日K_bband,日K_prev_high,日K_prev_low,日K_strict_check,週K_status,週K_close,週K_bband,週K_prev_high,週K_prev_low,週K_strict_check
3138.TW,https://www.tradingview.com/symbols/TWSE-3138/,突破上軌,136.50,133.11,124.50,,False,突破上軌,124.50,123.22,151.15,,True
7610.TW,https://www.tradingview.com/symbols/TWSE-7610/,突破上軌,183.50,179.17,170.00,,False,突破上軌,167.00,164.69,170.00,,True
1813.TWO,https://www.tradingview.com/symbols/TPEX-1813/,突破上軌,14.20,14.08,16.05,,True,突破上軌,13.80,13.63,20.98,,True
3207.TWO,https://www.tradingview.com/symbols/TPEX-3207/,突破上軌,83.30,81.66,85.00,,True,突破上軌,75.80,74.99,165.90,,True
4541.TWO,https://www.tradingview.com/symbols/TPEX-4541/,突破上軌,47.75,47.09,69.50,,True,突破上軌,45.65,45.59,69.50,,True
5302.TWO,https://www.tradingview.com/symbols/TPEX-5302/,突破上軌,12.40,12.14,11.30,,False,突破上軌,11.30,10.77,15.80,,True
5347.TWO,https://www.tradingview.com/symbols/TPEX-5347/,突破上軌,119.00,118.84,115.00,,False,突破上軌,108.50,105.72,136.77,,True
6728.TWO,https://www.tradingview.com/symbols/TPEX-6728/,突破上軌,140.50,140.24,182.46,,True,突破上軌,139.00,138.22,182.46,,True
6953.TWO,https://www.tradingview.com/symbols/TPEX-6953/,突破上軌,260.00,252.76,258.00,,False,突破上軌,236.50,235.18,328.16,,True
8080.TWO,https://www.tradingview.com/symbols/TPEX-8080/,突破上軌,35.95,34.88,32.70,,False,突破上軌,32.70,31.76,42.00,,True
8109.TWO,https://www.tradingview.com/symbols/TPEX-8109/,突破上軌,106.50,106.38,117.50,,True,突破上軌,105.00,104.69,117.50,,True
